Pohlaví,Věk,Kategorie,Body,T-skór
M,7,E,0,25
M,8,E,0,25
M,9,E,0,25
M,10,E,0,25
M,11,E,0,25
M,12,E,0,25
M,7,E,1,53
M,8,E,1,53
M,9,E,1,53
M,10,E,1,53
M,11,E,1,53
M,12,E,1,53
M,7,E,2,75
M,8,E,2,75
M,9,E,2,75
M,10,E,2,75
M,11,E,2,75
M,12,E,2,75
M,7,E,3,84
M,8,E,3,84
M,9,E,3,84
M,10,E,3,84
M,11,E,3,84
M,12,E,3,84
M,7,E,4,91
M,8,E,4,91
M,9,E,4,91
M,10,E,4,91
M,11,E,4,91
M,12,E,4,91
M,7,E,5,95
M,8,E,5,95
M,9,E,5,95
M,10,E,5,95
M,11,E,5,95
M,12,E,5,95
M,7,E,6,97
M,8,E,6,97
M,9,E,6,97
M,10,E,6,97
M,11,E,6,97
M,12,E,6,97
M,7,E,7,98
M,8,E,7,98
M,9,E,7,98
M,10,E,7,98
M,11,E,7,98
M,12,E,7,98
M,7,E,8,99
M,8,E,8,99
M,9,E,8,99
M,10,E,8,99
M,11,E,8,99
M,12,E,8,99
M,7,E,9,99
M,8,E,9,99
M,9,E,9,99
M,10,E,9,99
M,11,E,9,99
M,12,E,9,99
M,7,E,10,99
M,8,E,10,99
M,9,E,10,99
M,10,E,10,99
M,11,E,10,99
M,12,E,10,99
