Pohlaví,Věk,Kategorie,Body,T-skór
Z,7,D,0,15
Z,8,D,0,15
Z,9,D,0,15
Z,10,D,0,15
Z,11,D,0,15
Z,12,D,0,15
Z,7,D,1,35
Z,8,D,1,35
Z,9,D,1,35
Z,10,D,1,35
Z,11,D,1,35
Z,12,D,1,35
Z,7,D,2,51
Z,8,D,2,51
Z,9,D,2,51
Z,10,D,2,51
Z,11,D,2,51
Z,12,D,2,51
Z,7,D,3,64
Z,8,D,3,64
Z,9,D,3,64
Z,10,D,3,64
Z,11,D,3,64
Z,12,D,3,64
Z,7,D,4,74
Z,8,D,4,74
Z,9,D,4,74
Z,10,D,4,74
Z,11,D,4,74
Z,12,D,4,74
Z,7,D,5,81
Z,8,D,5,81
Z,9,D,5,81
Z,10,D,5,81
Z,11,D,5,81
Z,12,D,5,81
Z,7,D,6,90
Z,8,D,6,90
Z,9,D,6,90
Z,10,D,6,90
Z,11,D,6,90
Z,12,D,6,90
Z,7,D,7,94
Z,8,D,7,94
Z,9,D,7,94
Z,10,D,7,94
Z,11,D,7,94
Z,12,D,7,94
Z,7,D,8,96
Z,8,D,8,96
Z,9,D,8,96
Z,10,D,8,96
Z,11,D,8,96
Z,12,D,8,96
Z,7,D,9,98
Z,8,D,9,98
Z,9,D,9,98
Z,10,D,9,98
Z,11,D,9,98
Z,12,D,9,98
Z,7,D,10,99
Z,8,D,10,99
Z,9,D,10,99
Z,10,D,10,99
Z,11,D,10,99
Z,12,D,10,99
Z,7,D,11,99
Z,8,D,11,99
Z,9,D,11,99
Z,10,D,11,99
Z,11,D,11,99
Z,12,D,11,99
Z,7,D,12,99
Z,8,D,12,99
Z,9,D,12,99
Z,10,D,12,99
Z,11,D,12,99
Z,12,D,12,99
Z,7,D,13,99
Z,8,D,13,99
Z,9,D,13,99
Z,10,D,13,99
Z,11,D,13,99
Z,12,D,13,99
Z,7,D,14,99
Z,8,D,14,99
Z,9,D,14,99
Z,10,D,14,99
Z,11,D,14,99
Z,12,D,14,99
Z,7,D,15,99
Z,8,D,15,99
Z,9,D,15,99
Z,10,D,15,99
Z,11,D,15,99
Z,12,D,15,99
Z,7,D,16,99
Z,8,D,16,99
Z,9,D,16,99
Z,10,D,16,99
Z,11,D,16,99
Z,12,D,16,99
