Pohlaví,Věk,Kategorie,Body,T-skór
Z,13,A,0,13
Z,14,A,0,13
Z,15,A,0,13
Z,16,A,0,13
Z,17,A,0,13
Z,13,A,1,39
Z,14,A,1,39
Z,15,A,1,39
Z,16,A,1,39
Z,17,A,1,39
Z,13,A,2,62
Z,14,A,2,62
Z,15,A,2,62
Z,16,A,2,62
Z,17,A,2,62
Z,13,A,3,75
Z,14,A,3,75
Z,15,A,3,75
Z,16,A,3,75
Z,17,A,3,75
Z,13,A,4,86
Z,14,A,4,86
Z,15,A,4,86
Z,16,A,4,86
Z,17,A,4,86
Z,13,A,5,93
Z,14,A,5,93
Z,15,A,5,93
Z,16,A,5,93
Z,17,A,5,93
Z,13,A,6,97
Z,14,A,6,97
Z,15,A,6,97
Z,16,A,6,97
Z,17,A,6,97
Z,13,A,7,98
Z,14,A,7,98
Z,15,A,7,98
Z,16,A,7,98
Z,17,A,7,98
Z,13,A,8,98
Z,14,A,8,98
Z,15,A,8,98
Z,16,A,8,98
Z,17,A,8,98
Z,13,A,9,98
Z,14,A,9,98
Z,15,A,9,98
Z,16,A,9,98
Z,17,A,9,98
Z,13,A,10,98
Z,14,A,10,98
Z,15,A,10,98
Z,16,A,10,98
Z,17,A,10,98
