Pohlaví,Věk,Kategorie,Body,T-skór
Z,13,E,0,23
Z,14,E,0,23
Z,15,E,0,23
Z,16,E,0,23
Z,17,E,0,23
Z,13,E,1,51
Z,14,E,1,51
Z,15,E,1,51
Z,16,E,1,51
Z,17,E,1,51
Z,13,E,2,74
Z,14,E,2,74
Z,15,E,2,74
Z,16,E,2,74
Z,17,E,2,74
Z,13,E,3,89
Z,14,E,3,89
Z,15,E,3,89
Z,16,E,3,89
Z,17,E,3,89
Z,13,E,4,95
Z,14,E,4,95
Z,15,E,4,95
Z,16,E,4,95
Z,17,E,4,95
Z,13,E,5,97
Z,14,E,5,97
Z,15,E,5,97
Z,16,E,5,97
Z,17,E,5,97
Z,13,E,6,97
Z,14,E,6,97
Z,15,E,6,97
Z,16,E,6,97
Z,17,E,6,97
Z,13,E,7,98
Z,14,E,7,98
Z,15,E,7,98
Z,16,E,7,98
Z,17,E,7,98
Z,13,E,8,98
Z,14,E,8,98
Z,15,E,8,98
Z,16,E,8,98
Z,17,E,8,98
Z,13,E,9,98
Z,14,E,9,98
Z,15,E,9,98
Z,16,E,9,98
Z,17,E,9,98
Z,13,E,10,98
Z,14,E,10,98
Z,15,E,10,98
Z,16,E,10,98
Z,17,E,10,98
