Pohlaví,Věk,Kategorie,Body,T-skór
M,13,F,0,2
M,14,F,0,2
M,15,F,0,2
M,16,F,0,2
M,17,F,0,2
M,13,F,1,2
M,14,F,1,2
M,15,F,1,2
M,16,F,1,2
M,17,F,1,2
M,13,F,2,6
M,14,F,2,6
M,15,F,2,6
M,16,F,2,6
M,17,F,2,6
M,13,F,3,9
M,14,F,3,9
M,15,F,3,9
M,16,F,3,9
M,17,F,3,9
M,13,F,4,14
M,14,F,4,14
M,15,F,4,14
M,16,F,4,14
M,17,F,4,14
M,13,F,5,22
M,14,F,5,22
M,15,F,5,22
M,16,F,5,22
M,17,F,5,22
M,13,F,6,29
M,14,F,6,29
M,15,F,6,29
M,16,F,6,29
M,17,F,6,29
M,13,F,7,38
M,14,F,7,38
M,15,F,7,38
M,16,F,7,38
M,17,F,7,38
M,13,F,8,44
M,14,F,8,44
M,15,F,8,44
M,16,F,8,44
M,17,F,8,44
M,13,F,9,48
M,14,F,9,48
M,15,F,9,48
M,16,F,9,48
M,17,F,9,48
M,13,F,10,58
M,14,F,10,58
M,15,F,10,58
M,16,F,10,58
M,17,F,10,58
M,13,F,11,63
M,14,F,11,63
M,15,F,11,63
M,16,F,11,63
M,17,F,11,63
M,13,F,12,72
M,14,F,12,72
M,15,F,12,72
M,16,F,12,72
M,17,F,12,72
M,13,F,13,74
M,14,F,13,74
M,15,F,13,74
M,16,F,13,74
M,17,F,13,74
M,13,F,14,76
M,14,F,14,76
M,15,F,14,76
M,16,F,14,76
M,17,F,14,76
M,13,F,15,78
M,14,F,15,78
M,15,F,15,78
M,16,F,15,78
M,17,F,15,78
M,13,F,16,80
M,14,F,16,80
M,15,F,16,80
M,16,F,16,80
M,17,F,16,80
M,13,F,17,82
M,14,F,17,82
M,15,F,17,82
M,16,F,17,82
M,17,F,17,82
M,13,F,18,84
M,14,F,18,84
M,15,F,18,84
M,16,F,18,84
M,17,F,18,84
M,13,F,19,87
M,14,F,19,87
M,15,F,19,87
M,16,F,19,87
M,17,F,19,87
M,13,F,20,88
M,14,F,20,88
M,15,F,20,88
M,16,F,20,88
M,17,F,20,88
M,13,F,21,88
M,14,F,21,88
M,15,F,21,88
M,16,F,21,88
M,17,F,21,88
M,13,F,22,88
M,14,F,22,88
M,15,F,22,88
M,16,F,22,88
M,17,F,22,88
M,13,F,23,91
M,14,F,23,91
M,15,F,23,91
M,16,F,23,91
M,17,F,23,91
M,13,F,24,93
M,14,F,24,93
M,15,F,24,93
M,16,F,24,93
M,17,F,24,93
M,13,F,25,94
M,14,F,25,94
M,15,F,25,94
M,16,F,25,94
M,17,F,25,94
M,13,F,26,95
M,14,F,26,95
M,15,F,26,95
M,16,F,26,95
M,17,F,26,95
M,13,F,27,96
M,14,F,27,96
M,15,F,27,96
M,16,F,27,96
M,17,F,27,96
M,13,F,28,98
M,14,F,28,98
M,15,F,28,98
M,16,F,28,98
M,17,F,28,98
M,13,F,29,98
M,14,F,29,98
M,15,F,29,98
M,16,F,29,98
M,17,F,29,98
M,13,F,30,98
M,14,F,30,98
M,15,F,30,98
M,16,F,30,98
M,17,F,30,98
M,13,F,31,98
M,14,F,31,98
M,15,F,31,98
M,16,F,31,98
M,17,F,31,98
M,13,F,32,98
M,14,F,32,98
M,15,F,32,98
M,16,F,32,98
M,17,F,32,98
M,13,F,33,98
M,14,F,33,98
M,15,F,33,98
M,16,F,33,98
M,17,F,33,98
M,13,F,34,98
M,14,F,34,98
M,15,F,34,98
M,16,F,34,98
M,17,F,34,98
M,13,F,35,98
M,14,F,35,98
M,15,F,35,98
M,16,F,35,98
M,17,F,35,98
M,13,F,36,98
M,14,F,36,98
M,15,F,36,98
M,16,F,36,98
M,17,F,36,98
M,13,F,37,98
M,14,F,37,98
M,15,F,37,98
M,16,F,37,98
M,17,F,37,98
M,13,F,38,98
M,14,F,38,98
M,15,F,38,98
M,16,F,38,98
M,17,F,38,98
M,13,F,39,98
M,14,F,39,98
M,15,F,39,98
M,16,F,39,98
M,17,F,39,98
M,13,F,40,98
M,14,F,40,98
M,15,F,40,98
M,16,F,40,98
M,17,F,40,98
M,13,F,41,98
M,14,F,41,98
M,15,F,41,98
M,16,F,41,98
M,17,F,41,98
M,13,F,42,98
M,14,F,42,98
M,15,F,42,98
M,16,F,42,98
M,17,F,42,98
M,13,F,43,98
M,14,F,43,98
M,15,F,43,98
M,16,F,43,98
M,17,F,43,98
M,13,F,44,99
M,14,F,44,99
M,15,F,44,99
M,16,F,44,99
M,17,F,44,99
