Pohlaví,Věk,Kategorie,Body,T-skór
Z,7,F,0,4
Z,8,F,0,4
Z,9,F,0,4
Z,10,F,0,4
Z,11,F,0,4
Z,12,F,0,4
Z,7,F,1,8
Z,8,F,1,8
Z,9,F,1,8
Z,10,F,1,8
Z,11,F,1,8
Z,12,F,1,8
Z,7,F,2,15
Z,8,F,2,15
Z,9,F,2,15
Z,10,F,2,15
Z,11,F,2,15
Z,12,F,2,15
Z,7,F,3,22
Z,8,F,3,22
Z,9,F,3,22
Z,10,F,3,22
Z,11,F,3,22
Z,12,F,3,22
Z,7,F,4,29
Z,8,F,4,29
Z,9,F,4,29
Z,10,F,4,29
Z,11,F,4,29
Z,12,F,4,29
Z,7,F,5,37
Z,8,F,5,37
Z,9,F,5,37
Z,10,F,5,37
Z,11,F,5,37
Z,12,F,5,37
Z,7,F,6,47
Z,8,F,6,47
Z,9,F,6,47
Z,10,F,6,47
Z,11,F,6,47
Z,12,F,6,47
Z,7,F,7,53
Z,8,F,7,53
Z,9,F,7,53
Z,10,F,7,53
Z,11,F,7,53
Z,12,F,7,53
Z,7,F,8,58
Z,8,F,8,58
Z,9,F,8,58
Z,10,F,8,58
Z,11,F,8,58
Z,12,F,8,58
Z,7,F,9,63
Z,8,F,9,63
Z,9,F,9,63
Z,10,F,9,63
Z,11,F,9,63
Z,12,F,9,63
Z,7,F,10,69
Z,8,F,10,69
Z,9,F,10,69
Z,10,F,10,69
Z,11,F,10,69
Z,12,F,10,69
Z,7,F,11,73
Z,8,F,11,73
Z,9,F,11,73
Z,10,F,11,73
Z,11,F,11,73
Z,12,F,11,73
Z,7,F,12,76
Z,8,F,12,76
Z,9,F,12,76
Z,10,F,12,76
Z,11,F,12,76
Z,12,F,12,76
Z,7,F,13,79
Z,8,F,13,79
Z,9,F,13,79
Z,10,F,13,79
Z,11,F,13,79
Z,12,F,13,79
Z,7,F,14,82
Z,8,F,14,82
Z,9,F,14,82
Z,10,F,14,82
Z,11,F,14,82
Z,12,F,14,82
Z,7,F,15,84
Z,8,F,15,84
Z,9,F,15,84
Z,10,F,15,84
Z,11,F,15,84
Z,12,F,15,84
Z,7,F,16,85
Z,8,F,16,85
Z,9,F,16,85
Z,10,F,16,85
Z,11,F,16,85
Z,12,F,16,85
Z,7,F,17,87
Z,8,F,17,87
Z,9,F,17,87
Z,10,F,17,87
Z,11,F,17,87
Z,12,F,17,87
Z,7,F,18,88
Z,8,F,18,88
Z,9,F,18,88
Z,10,F,18,88
Z,11,F,18,88
Z,12,F,18,88
Z,7,F,19,91
Z,8,F,19,91
Z,9,F,19,91
Z,10,F,19,91
Z,11,F,19,91
Z,12,F,19,91
Z,7,F,20,92
Z,8,F,20,92
Z,9,F,20,92
Z,10,F,20,92
Z,11,F,20,92
Z,12,F,20,92
Z,7,F,21,93
Z,8,F,21,93
Z,9,F,21,93
Z,10,F,21,93
Z,11,F,21,93
Z,12,F,21,93
Z,7,F,22,94
Z,8,F,22,94
Z,9,F,22,94
Z,10,F,22,94
Z,11,F,22,94
Z,12,F,22,94
Z,7,F,23,95
Z,8,F,23,95
Z,9,F,23,95
Z,10,F,23,95
Z,11,F,23,95
Z,12,F,23,95
Z,7,F,24,95
Z,8,F,24,95
Z,9,F,24,95
Z,10,F,24,95
Z,11,F,24,95
Z,12,F,24,95
Z,7,F,25,96
Z,8,F,25,96
Z,9,F,25,96
Z,10,F,25,96
Z,11,F,25,96
Z,12,F,25,96
Z,7,F,26,97
Z,8,F,26,97
Z,9,F,26,97
Z,10,F,26,97
Z,11,F,26,97
Z,12,F,26,97
Z,7,F,27,97
Z,8,F,27,97
Z,9,F,27,97
Z,10,F,27,97
Z,11,F,27,97
Z,12,F,27,97
Z,7,F,28,98
Z,8,F,28,98
Z,9,F,28,98
Z,10,F,28,98
Z,11,F,28,98
Z,12,F,28,98
Z,7,F,29,99
Z,8,F,29,99
Z,9,F,29,99
Z,10,F,29,99
Z,11,F,29,99
Z,12,F,29,99
Z,7,F,30,99
Z,8,F,30,99
Z,9,F,30,99
Z,10,F,30,99
Z,11,F,30,99
Z,12,F,30,99
Z,7,F,31,99
Z,8,F,31,99
Z,9,F,31,99
Z,10,F,31,99
Z,11,F,31,99
Z,12,F,31,99
Z,7,F,32,99
Z,8,F,32,99
Z,9,F,32,99
Z,10,F,32,99
Z,11,F,32,99
Z,12,F,32,99
Z,7,F,33,99
Z,8,F,33,99
Z,9,F,33,99
Z,10,F,33,99
Z,11,F,33,99
Z,12,F,33,99
Z,7,F,34,99
Z,8,F,34,99
Z,9,F,34,99
Z,10,F,34,99
Z,11,F,34,99
Z,12,F,34,99
Z,7,F,35,99
Z,8,F,35,99
Z,9,F,35,99
Z,10,F,35,99
Z,11,F,35,99
Z,12,F,35,99
Z,7,F,36,99
Z,8,F,36,99
Z,9,F,36,99
Z,10,F,36,99
Z,11,F,36,99
Z,12,F,36,99
Z,7,F,37,99
Z,8,F,37,99
Z,9,F,37,99
Z,10,F,37,99
Z,11,F,37,99
Z,12,F,37,99
Z,7,F,38,99
Z,8,F,38,99
Z,9,F,38,99
Z,10,F,38,99
Z,11,F,38,99
Z,12,F,38,99
Z,7,F,39,99
Z,8,F,39,99
Z,9,F,39,99
Z,10,F,39,99
Z,11,F,39,99
Z,12,F,39,99
Z,7,F,40,99
Z,8,F,40,99
Z,9,F,40,99
Z,10,F,40,99
Z,11,F,40,99
Z,12,F,40,99
Z,7,F,41,99
Z,8,F,41,99
Z,9,F,41,99
Z,10,F,41,99
Z,11,F,41,99
Z,12,F,41,99
Z,7,F,42,99
Z,8,F,42,99
Z,9,F,42,99
Z,10,F,42,99
Z,11,F,42,99
Z,12,F,42,99
Z,7,F,43,99
Z,8,F,43,99
Z,9,F,43,99
Z,10,F,43,99
Z,11,F,43,99
Z,12,F,43,99
Z,7,F,44,99
Z,8,F,44,99
Z,9,F,44,99
Z,10,F,44,99
Z,11,F,44,99
Z,12,F,44,99
