Pohlaví,Věk,Kategorie,Body,T-skór
m,6,AH,0,40
m,6,AH,1,40
m,6,AH,2,40
m,6,AH,3,41
m,6,AH,4,43
m,6,AH,5,45
m,6,AH,6,47
m,6,AH,7,49
m,6,AH,8,51
m,6,AH,9,53
m,6,AH,10,55
m,6,AH,11,57
m,6,AH,12,60
m,6,AH,13,62
m,6,AH,14,64
m,6,AH,15,66
m,6,AH,16,68
m,6,AH,17,70
m,6,AH,18,72
m,6,AH,19,74
m,6,AH,20,76
m,6,AH,21,78
m,6,AH,22,80
m,6,AH,23,82
m,6,AH,24,84
m,6,AH,25,86
m,6,AH,26,88
m,6,AH,27,90
m,6,AH,28,90
m,6,AH,29,90
m,6,AH,30,90
m,6,AH,31,90
m,6,AH,32,90
m,6,AH,33,90
m,6,AH,34,90
m,6,AH,35,90
m,6,AH,36,90
m,6,AH,37,90
m,6,AH,38,90
m,6,AH,39,90
m,6,AH,40,90
m,7,AH,0,40
m,7,AH,1,40
m,7,AH,2,40
m,7,AH,3,42
m,7,AH,4,44
m,7,AH,5,46
m,7,AH,6,47
m,7,AH,7,49
m,7,AH,8,51
m,7,AH,9,53
m,7,AH,10,54
m,7,AH,11,56
m,7,AH,12,58
m,7,AH,13,60
m,7,AH,14,62
m,7,AH,15,63
m,7,AH,16,65
m,7,AH,17,67
m,7,AH,18,69
m,7,AH,19,70
m,7,AH,20,72
m,7,AH,21,74
m,7,AH,22,76
m,7,AH,23,78
m,7,AH,24,79
m,7,AH,25,81
m,7,AH,26,83
m,7,AH,27,85
m,7,AH,28,86
m,7,AH,29,88
m,7,AH,30,90
m,7,AH,31,90
m,7,AH,32,90
m,7,AH,33,90
m,7,AH,34,90
m,7,AH,35,90
m,7,AH,36,90
m,7,AH,37,90
m,7,AH,38,90
m,7,AH,39,90
m,7,AH,40,90
m,8,AH,0,40
m,8,AH,1,41
m,8,AH,2,42
m,8,AH,3,44
m,8,AH,4,46
m,8,AH,5,48
m,8,AH,6,50
m,8,AH,7,52
m,8,AH,8,53
m,8,AH,9,55
m,8,AH,10,57
m,8,AH,11,59
m,8,AH,12,61
m,8,AH,13,62
m,8,AH,14,64
m,8,AH,15,66
m,8,AH,16,68
m,8,AH,17,70
m,8,AH,18,71
m,8,AH,19,73
m,8,AH,20,75
m,8,AH,21,77
m,8,AH,22,79
m,8,AH,23,80
m,8,AH,24,82
m,8,AH,25,84
m,8,AH,26,86
m,8,AH,27,88
m,8,AH,28,90
m,8,AH,29,90
m,8,AH,30,90
m,8,AH,31,90
m,8,AH,32,90
m,8,AH,33,90
m,8,AH,34,90
m,8,AH,35,90
m,8,AH,36,90
m,8,AH,37,90
m,8,AH,38,90
m,8,AH,39,90
m,8,AH,40,90
m,9,AH,0,40
m,9,AH,1,40
m,9,AH,2,42
m,9,AH,3,43
m,9,AH,4,45
m,9,AH,5,47
m,9,AH,6,49
m,9,AH,7,51
m,9,AH,8,52
m,9,AH,9,54
m,9,AH,10,56
m,9,AH,11,58
m,9,AH,12,59
m,9,AH,13,61
m,9,AH,14,63
m,9,AH,15,65
m,9,AH,16,66
m,9,AH,17,68
m,9,AH,18,70
m,9,AH,19,72
m,9,AH,20,74
m,9,AH,21,75
m,9,AH,22,77
m,9,AH,23,79
m,9,AH,24,81
m,9,AH,25,82
m,9,AH,26,84
m,9,AH,27,86
m,9,AH,28,88
m,9,AH,29,89
m,9,AH,30,90
m,9,AH,31,90
m,9,AH,32,90
m,9,AH,33,90
m,9,AH,34,90
m,9,AH,35,90
m,9,AH,36,90
m,9,AH,37,90
m,9,AH,38,90
m,9,AH,39,90
m,9,AH,40,90
m,10,AH,0,40
m,10,AH,1,41
m,10,AH,2,44
m,10,AH,3,46
m,10,AH,4,48
m,10,AH,5,50
m,10,AH,6,53
m,10,AH,7,55
m,10,AH,8,57
m,10,AH,9,60
m,10,AH,10,62
m,10,AH,11,64
m,10,AH,12,66
m,10,AH,13,69
m,10,AH,14,71
m,10,AH,15,73
m,10,AH,16,76
m,10,AH,17,78
m,10,AH,18,80
m,10,AH,19,82
m,10,AH,20,85
m,10,AH,21,87
m,10,AH,22,89
m,10,AH,23,90
m,10,AH,24,90
m,10,AH,25,90
m,10,AH,26,90
m,10,AH,27,90
m,10,AH,28,90
m,10,AH,29,90
m,10,AH,30,90
m,10,AH,31,90
m,10,AH,32,90
m,10,AH,33,90
m,10,AH,34,90
m,10,AH,35,90
m,10,AH,36,90
m,10,AH,37,90
m,10,AH,38,90
m,10,AH,39,90
m,10,AH,40,90
m,11,AH,0,40
m,11,AH,1,41
m,11,AH,2,44
m,11,AH,3,46
m,11,AH,4,49
m,11,AH,5,51
m,11,AH,6,54
m,11,AH,7,57
m,11,AH,8,59
m,11,AH,9,62
m,11,AH,10,64
m,11,AH,11,67
m,11,AH,12,69
m,11,AH,13,72
m,11,AH,14,74
m,11,AH,15,77
m,11,AH,16,79
m,11,AH,17,82
m,11,AH,18,84
m,11,AH,19,87
m,11,AH,20,90
m,11,AH,21,90
m,11,AH,22,90
m,11,AH,23,90
m,11,AH,24,90
m,11,AH,25,90
m,11,AH,26,90
m,11,AH,27,90
m,11,AH,28,90
m,11,AH,29,90
m,11,AH,30,90
m,11,AH,31,90
m,11,AH,32,90
m,11,AH,33,90
m,11,AH,34,90
m,11,AH,35,90
m,11,AH,36,90
m,11,AH,37,90
m,11,AH,38,90
m,11,AH,39,90
m,11,AH,40,90
