Pohlaví,Věk,Kategorie,Body,T-skór
m,12,AN,0,40
m,12,AN,1,40
m,12,AN,2,42
m,12,AN,3,43
m,12,AN,4,45
m,12,AN,5,47
m,12,AN,6,48
m,12,AN,7,50
m,12,AN,8,52
m,12,AN,9,53
m,12,AN,10,55
m,12,AN,11,57
m,12,AN,12,58
m,12,AN,13,60
m,12,AN,14,62
m,12,AN,15,64
m,12,AN,16,65
m,12,AN,17,67
m,12,AN,18,69
m,12,AN,19,70
m,12,AN,20,72
m,12,AN,21,74
m,12,AN,22,75
m,12,AN,23,77
m,12,AN,24,79
m,12,AN,25,80
m,12,AN,26,82
m,12,AN,27,84
m,12,AN,28,86
m,12,AN,29,87
m,12,AN,30,89
m,12,AN,31,90
m,12,AN,32,90
m,12,AN,33,90
m,12,AN,34,90
m,12,AN,35,90
m,12,AN,36,90
m,12,AN,37,90
m,12,AN,38,90
m,12,AN,39,90
m,12,AN,40,90
m,13,AN,0,40
m,13,AN,1,40
m,13,AN,2,41
m,13,AN,3,43
m,13,AN,4,44
m,13,AN,5,46
m,13,AN,6,48
m,13,AN,7,50
m,13,AN,8,52
m,13,AN,9,54
m,13,AN,10,56
m,13,AN,11,57
m,13,AN,12,59
m,13,AN,13,61
m,13,AN,14,63
m,13,AN,15,65
m,13,AN,16,67
m,13,AN,17,69
m,13,AN,18,71
m,13,AN,19,72
m,13,AN,20,74
m,13,AN,21,76
m,13,AN,22,78
m,13,AN,23,80
m,13,AN,24,82
m,13,AN,25,84
m,13,AN,26,85
m,13,AN,27,87
m,13,AN,28,89
m,13,AN,29,90
m,13,AN,30,90
m,13,AN,31,90
m,13,AN,32,90
m,13,AN,33,90
m,13,AN,34,90
m,13,AN,35,90
m,13,AN,36,90
m,13,AN,37,90
m,13,AN,38,90
m,13,AN,39,90
m,13,AN,40,90
m,14,AN,0,40
m,14,AN,1,40
m,14,AN,2,41
m,14,AN,3,43
m,14,AN,4,45
m,14,AN,5,46
m,14,AN,6,48
m,14,AN,7,50
m,14,AN,8,52
m,14,AN,9,54
m,14,AN,10,56
m,14,AN,11,57
m,14,AN,12,59
m,14,AN,13,61
m,14,AN,14,63
m,14,AN,15,65
m,14,AN,16,67
m,14,AN,17,68
m,14,AN,18,70
m,14,AN,19,72
m,14,AN,20,74
m,14,AN,21,76
m,14,AN,22,78
m,14,AN,23,79
m,14,AN,24,81
m,14,AN,25,83
m,14,AN,26,85
m,14,AN,27,87
m,14,AN,28,89
m,14,AN,29,90
m,14,AN,30,90
m,14,AN,31,90
m,14,AN,32,90
m,14,AN,33,90
m,14,AN,34,90
m,14,AN,35,90
m,14,AN,36,90
m,14,AN,37,90
m,14,AN,38,90
m,14,AN,39,90
m,14,AN,40,90
m,15,AN,0,40
m,15,AN,1,40
m,15,AN,2,41
m,15,AN,3,43
m,15,AN,4,46
m,15,AN,5,48
m,15,AN,6,50
m,15,AN,7,53
m,15,AN,8,55
m,15,AN,9,57
m,15,AN,10,59
m,15,AN,11,62
m,15,AN,12,64
m,15,AN,13,66
m,15,AN,14,69
m,15,AN,15,71
m,15,AN,16,73
m,15,AN,17,76
m,15,AN,18,78
m,15,AN,19,80
m,15,AN,20,82
m,15,AN,21,85
m,15,AN,22,87
m,15,AN,23,89
m,15,AN,24,90
m,15,AN,25,90
m,15,AN,26,90
m,15,AN,27,90
m,15,AN,28,90
m,15,AN,29,90
m,15,AN,30,90
m,15,AN,31,90
m,15,AN,32,90
m,15,AN,33,90
m,15,AN,34,90
m,15,AN,35,90
m,15,AN,36,90
m,15,AN,37,90
m,15,AN,38,90
m,15,AN,39,90
m,15,AN,40,90
m,16,AN,0,40
m,16,AN,1,40
m,16,AN,2,41
m,16,AN,3,43
m,16,AN,4,45
m,16,AN,5,48
m,16,AN,6,50
m,16,AN,7,53
m,16,AN,8,55
m,16,AN,9,57
m,16,AN,10,60
m,16,AN,11,62
m,16,AN,12,64
m,16,AN,13,67
m,16,AN,14,69
m,16,AN,15,71
m,16,AN,16,74
m,16,AN,17,76
m,16,AN,18,79
m,16,AN,19,81
m,16,AN,20,83
m,16,AN,21,86
m,16,AN,22,88
m,16,AN,23,90
m,16,AN,24,90
m,16,AN,25,90
m,16,AN,26,90
m,16,AN,27,90
m,16,AN,28,90
m,16,AN,29,90
m,16,AN,30,90
m,16,AN,31,90
m,16,AN,32,90
m,16,AN,33,90
m,16,AN,34,90
m,16,AN,35,90
m,16,AN,36,90
m,16,AN,37,90
m,16,AN,38,90
m,16,AN,39,90
m,16,AN,40,90
m,17,AN,0,40
m,17,AN,1,41
m,17,AN,2,43
m,17,AN,3,45
m,17,AN,4,47
m,17,AN,5,50
m,17,AN,6,52
m,17,AN,7,54
m,17,AN,8,56
m,17,AN,9,58
m,17,AN,10,60
m,17,AN,11,62
m,17,AN,12,64
m,17,AN,13,66
m,17,AN,14,68
m,17,AN,15,70
m,17,AN,16,72
m,17,AN,17,74
m,17,AN,18,76
m,17,AN,19,78
m,17,AN,20,80
m,17,AN,21,82
m,17,AN,22,84
m,17,AN,23,86
m,17,AN,24,88
m,17,AN,25,90
m,17,AN,26,90
m,17,AN,27,90
m,17,AN,28,90
m,17,AN,29,90
m,17,AN,30,90
m,17,AN,31,90
m,17,AN,32,90
m,17,AN,33,90
m,17,AN,34,90
m,17,AN,35,90
m,17,AN,36,90
m,17,AN,37,90
m,17,AN,38,90
m,17,AN,39,90
m,17,AN,40,90
m,18,AN,0,40
m,18,AN,1,41
