Pohlaví,Věk,Kategorie,Body,T-skór
z,12,HY,0,42
z,12,HY,1,43
z,12,HY,2,45
z,12,HY,3,47
z,12,HY,4,49
z,12,HY,5,51
z,12,HY,6,52
z,12,HY,7,54
z,12,HY,8,56
z,12,HY,9,58
z,12,HY,10,60
z,12,HY,11,62
z,12,HY,12,63
z,12,HY,13,65
z,12,HY,14,67
z,12,HY,15,69
z,12,HY,16,71
z,12,HY,17,72
z,12,HY,18,74
z,12,HY,19,76
z,12,HY,20,78
z,12,HY,21,80
z,12,HY,22,81
z,12,HY,23,83
z,12,HY,24,85
z,12,HY,25,87
z,12,HY,26,89
z,12,HY,27,90
z,12,HY,28,90
z,12,HY,29,90
z,12,HY,30,90
z,12,HY,31,90
z,12,HY,32,90
z,12,HY,33,90
z,12,HY,34,90
z,12,HY,35,90
z,12,HY,36,90
z,12,HY,37,90
z,12,HY,38,90
z,12,HY,39,90
z,12,HY,40,90
z,13,HY,0,41
z,13,HY,1,44
z,13,HY,2,46
z,13,HY,3,48
z,13,HY,4,50
z,13,HY,5,53
z,13,HY,6,55
z,13,HY,7,57
z,13,HY,8,59
z,13,HY,9,62
z,13,HY,10,64
z,13,HY,11,66
z,13,HY,12,69
z,13,HY,13,71
z,13,HY,14,73
z,13,HY,15,75
z,13,HY,16,78
z,13,HY,17,80
z,13,HY,18,82
z,13,HY,19,84
z,13,HY,20,87
z,13,HY,21,89
z,13,HY,22,90
z,13,HY,23,90
z,13,HY,24,90
z,13,HY,25,90
z,13,HY,26,90
z,13,HY,27,90
z,13,HY,28,90
z,13,HY,29,90
z,13,HY,30,90
z,13,HY,31,90
z,13,HY,32,90
z,13,HY,33,90
z,13,HY,34,90
z,13,HY,35,90
z,13,HY,36,90
z,13,HY,37,90
z,13,HY,38,90
z,13,HY,39,90
z,13,HY,40,90
z,14,HY,0,42
z,14,HY,1,44
z,14,HY,2,46
z,14,HY,3,48
z,14,HY,4,50
z,14,HY,5,52
