Pohlaví,Věk,Kategorie,Body,T-skór
m,12,HY,0,41
m,12,HY,1,43
m,12,HY,2,44
m,12,HY,3,46
m,12,HY,4,48
m,12,HY,5,50
m,12,HY,6,51
m,12,HY,7,53
m,12,HY,8,55
m,12,HY,9,56
m,12,HY,10,58
m,12,HY,11,60
m,12,HY,12,62
m,12,HY,13,63
m,12,HY,14,65
m,12,HY,15,67
m,12,HY,16,68
m,12,HY,17,70
m,12,HY,18,72
m,12,HY,19,74
m,12,HY,20,75
m,12,HY,21,77
m,12,HY,22,79
m,12,HY,23,80
m,12,HY,24,82
m,12,HY,25,84
m,12,HY,26,85
m,12,HY,27,87
m,12,HY,28,89
m,12,HY,29,90
m,12,HY,30,90
m,12,HY,31,90
m,12,HY,32,90
m,12,HY,33,90
m,12,HY,34,90
m,12,HY,35,90
m,12,HY,36,90
m,12,HY,37,90
m,12,HY,38,90
m,12,HY,39,90
m,12,HY,40,90
m,13,HY,0,40
m,13,HY,1,42
m,13,HY,2,44
m,13,HY,3,45
m,13,HY,4,47
m,13,HY,5,49
m,13,HY,6,51
m,13,HY,7,52
m,13,HY,8,54
m,13,HY,9,56
m,13,HY,10,58
m,13,HY,11,59
m,13,HY,12,61
m,13,HY,13,63
m,13,HY,14,65
m,13,HY,15,66
m,13,HY,16,68
m,13,HY,17,70
m,13,HY,18,72
m,13,HY,19,73
m,13,HY,20,75
m,13,HY,21,77
m,13,HY,22,79
m,13,HY,23,80
m,13,HY,24,82
m,13,HY,25,84
m,13,HY,26,86
m,13,HY,27,88
m,13,HY,28,89
m,13,HY,29,90
m,13,HY,30,90
m,13,HY,31,90
m,13,HY,32,90
m,13,HY,33,90
m,13,HY,34,90
m,13,HY,35,90
m,13,HY,36,90
m,13,HY,37,90
m,13,HY,38,90
m,13,HY,39,90
m,13,HY,40,90
m,14,HY,0,40
m,14,HY,1,42
m,14,HY,2,44
m,14,HY,3,45
m,14,HY,4,47
m,14,HY,5,49
m,14,HY,6,51
m,14,HY,7,52
m,14,HY,8,54
