Pohlaví,Věk,Kategorie,Body,T-skór
m,12,GI,0,40
m,12,GI,1,42
m,12,GI,2,45
m,12,GI,3,47
m,12,GI,4,49
m,12,GI,5,52
m,12,GI,6,54
m,12,GI,7,57
m,12,GI,8,59
m,12,GI,9,61
m,12,GI,10,64
m,12,GI,11,66
m,12,GI,12,69
m,12,GI,13,71
m,12,GI,14,73
m,12,GI,15,76
m,12,GI,16,78
m,12,GI,17,80
m,12,GI,18,83
m,12,GI,19,85
m,12,GI,20,88
m,12,GI,21,90
m,12,GI,22,90
m,12,GI,23,90
m,12,GI,24,90
m,12,GI,25,90
m,12,GI,26,90
m,12,GI,27,90
m,12,GI,28,90
m,12,GI,29,90
m,12,GI,30,90
m,12,GI,31,90
m,12,GI,32,90
m,12,GI,33,90
m,12,GI,34,90
m,12,GI,35,90
m,12,GI,36,90
m,12,GI,37,90
m,12,GI,38,90
m,12,GI,39,90
m,12,GI,40,90
m,13,GI,0,40
m,13,GI,1,42
m,13,GI,2,44
m,13,GI,3,47
m,13,GI,4,49
m,13,GI,5,51
m,13,GI,6,54
m,13,GI,7,56
m,13,GI,8,58
m,13,GI,9,61
m,13,GI,10,63
m,13,GI,11,65
m,13,GI,12,68
m,13,GI,13,70
m,13,GI,14,72
m,13,GI,15,75
m,13,GI,16,77
m,13,GI,17,79
m,13,GI,18,82
m,13,GI,19,84
m,13,GI,20,86
m,13,GI,21,89
m,13,GI,22,90
m,13,GI,23,90
m,13,GI,24,90
m,13,GI,25,90
m,13,GI,26,90
m,13,GI,27,90
m,13,GI,28,90
m,13,GI,29,90
m,13,GI,30,90
m,13,GI,31,90
m,13,GI,32,90
m,13,GI,33,90
m,13,GI,34,90
m,13,GI,35,90
m,13,GI,36,90
m,13,GI,37,90
m,13,GI,38,90
m,13,GI,39,90
m,13,GI,40,90
m,14,GI,0,40
m,14,GI,1,42
m,14,GI,2,44
m,14,GI,3,47
m,14,GI,4,49
m,14,GI,5,51
m,14,GI,6,54
m,14,GI,7,56
m,14,GI,8,58
m,14,GI,9,61
m,14,GI,10,63
m,14,GI,11,65
m,14,GI,12,68
