Pohlaví,Věk,Kategorie,Body,T-skór
z,6,LP,0,40
z,6,LP,1,40
z,6,LP,2,43
z,6,LP,3,46
z,6,LP,4,49
z,6,LP,5,51
z,6,LP,6,54
z,6,LP,7,57
z,6,LP,8,60
z,6,LP,9,62
z,6,LP,10,65
z,6,LP,11,68
z,6,LP,12,71
z,6,LP,13,73
z,6,LP,14,76
z,6,LP,15,79
z,6,LP,16,82
z,6,LP,17,84
z,6,LP,18,87
z,6,LP,19,90
z,6,LP,20,90
z,6,LP,21,90
z,6,LP,22,90
z,6,LP,23,90
z,6,LP,24,90
z,6,LP,25,90
z,6,LP,26,90
z,6,LP,27,90
z,6,LP,28,90
z,6,LP,29,90
z,6,LP,30,90
z,6,LP,31,90
z,6,LP,32,90
z,6,LP,33,90
z,6,LP,34,90
z,6,LP,35,90
z,6,LP,36,90
z,6,LP,37,90
z,6,LP,38,90
z,6,LP,39,90
z,6,LP,40,90
z,7,LP,0,40
z,7,LP,1,42
z,7,LP,2,45
z,7,LP,3,47
z,7,LP,4,50
z,7,LP,5,52
z,7,LP,6,55
z,7,LP,7,58
z,7,LP,8,60
z,7,LP,9,63
z,7,LP,10,66
z,7,LP,11,68
z,7,LP,12,71
z,7,LP,13,74
z,7,LP,14,76
z,7,LP,15,79
z,7,LP,16,82
z,7,LP,17,84
z,7,LP,18,87
z,7,LP,19,90
z,7,LP,20,90
z,7,LP,21,90
z,7,LP,22,90
z,7,LP,23,90
z,7,LP,24,90
z,7,LP,25,90
z,7,LP,26,90
z,7,LP,27,90
z,7,LP,28,90
z,7,LP,29,90
z,7,LP,30,90
z,7,LP,31,90
z,7,LP,32,90
z,7,LP,33,90
z,7,LP,34,90
z,7,LP,35,90
z,7,LP,36,90
z,7,LP,37,90
z,7,LP,38,90
z,7,LP,39,90
z,7,LP,40,90
z,8,LP,0,40
z,8,LP,1,42
z,8,LP,2,45
z,8,LP,3,47
z,8,LP,4,50
z,8,LP,5,52
z,8,LP,6,54
z,8,LP,7,57
z,8,LP,8,59
z,8,LP,9,62
z,8,LP,10,64
z,8,LP,11,67
z,8,LP,12,69
z,8,LP,13,71
z,8,LP,14,74
z,8,LP,15,76
z,8,LP,16,79
z,8,LP,17,81
z,8,LP,18,83
z,8,LP,19,86
z,8,LP,20,88
z,8,LP,21,90
z,8,LP,22,90
z,8,LP,23,90
z,8,LP,24,90
z,8,LP,25,90
z,8,LP,26,90
z,8,LP,27,90
z,8,LP,28,90
z,8,LP,29,90
z,8,LP,30,90
z,8,LP,31,90
z,8,LP,32,90
z,8,LP,33,90
z,8,LP,34,90
z,8,LP,35,90
z,8,LP,36,90
z,8,LP,37,90
z,8,LP,38,90
z,8,LP,39,90
z,8,LP,40,90
z,9,LP,0,40
z,9,LP,1,41
z,9,LP,2,44
z,9,LP,3,46
z,9,LP,4,49
z,9,LP,5,51
z,9,LP,6,54
z,9,LP,7,56
z,9,LP,8,59
z,9,LP,9,61
z,9,LP,10,64
z,9,LP,11,66
z,9,LP,12,69
z,9,LP,13,71
z,9,LP,14,74
z,9,LP,15,76
z,9,LP,16,79
z,9,LP,17,81
z,9,LP,18,84
z,9,LP,19,86
z,9,LP,20,89
z,9,LP,21,90
z,9,LP,22,90
z,9,LP,23,90
z,9,LP,24,90
z,9,LP,25,90
z,9,LP,26,90
z,9,LP,27,90
z,9,LP,28,90
z,9,LP,29,90
z,9,LP,30,90
z,9,LP,31,90
z,9,LP,32,90
z,9,LP,33,90
z,9,LP,34,90
z,9,LP,35,90
z,9,LP,36,90
z,9,LP,37,90
z,9,LP,38,90
z,9,LP,39,90
z,9,LP,40,90
z,10,LP,0,40
z,10,LP,1,42
z,10,LP,2,45
z,10,LP,3,47
z,10,LP,4,50
z,10,LP,5,52
z,10,LP,6,55
z,10,LP,7,57
z,10,LP,8,59
z,10,LP,9,62
z,10,LP,10,64
z,10,LP,11,67
z,10,LP,12,69
z,10,LP,13,72
z,10,LP,14,74
z,10,LP,15,77
z,10,LP,16,79
z,10,LP,17,82
z,10,LP,18,84
z,10,LP,19,87
z,10,LP,20,89
z,10,LP,21,90
z,10,LP,22,90
z,10,LP,23,90
z,10,LP,24,90
z,10,LP,25,90
z,10,LP,26,90
z,10,LP,27,90
z,10,LP,28,90
z,10,LP,29,90
z,10,LP,30,90
z,10,LP,31,90
z,10,LP,32,90
z,10,LP,33,90
z,10,LP,34,90
z,10,LP,35,90
z,10,LP,36,90
z,10,LP,37,90
z,10,LP,38,90
z,10,LP,39,90
z,10,LP,40,90
z,11,LP,0,40
z,11,LP,1,42
z,11,LP,2,44
z,11,LP,3,47
z,11,LP,4,49
z,11,LP,5,51
z,11,LP,6,53
z,11,LP,7,55
z,11,LP,8,57
z,11,LP,9,59
z,11,LP,10,61
z,11,LP,11,63
z,11,LP,12,66
z,11,LP,13,68
z,11,LP,14,70
z,11,LP,15,72
z,11,LP,16,74
z,11,LP,17,76
z,11,LP,18,78
z,11,LP,19,80
z,11,LP,20,83
z,11,LP,21,85
z,11,LP,22,87
z,11,LP,23,89
z,11,LP,24,90
z,11,LP,25,90
z,11,LP,26,90
z,11,LP,27,90
z,11,LP,28,90
z,11,LP,29,90
z,11,LP,30,90
z,11,LP,31,90
z,11,LP,32,90
z,11,LP,33,90
z,11,LP,34,90
z,11,LP,35,90
z,11,LP,36,90
z,11,LP,37,90
z,11,LP,38,90
z,11,LP,39,90
z,11,LP,40,90
