Pohlaví,Věk,Kategorie,Body,T-skór
m,6,CD,0,47
m,6,CD,1,52
m,6,CD,2,56
m,6,CD,3,61
m,6,CD,4,66
m,6,CD,5,71
m,6,CD,6,76
m,6,CD,7,81
m,6,CD,8,85
m,6,CD,9,90
m,6,CD,10,90
m,6,CD,11,90
m,6,CD,12,90
m,6,CD,13,90
m,6,CD,14,90
m,6,CD,15,90
m,6,CD,16,90
m,6,CD,17,90
m,6,CD,18,90
m,6,CD,19,90
m,6,CD,20,90
m,6,CD,21,90
m,6,CD,22,90
m,6,CD,23,90
m,6,CD,24,90
m,6,CD,25,90
m,6,CD,26,90
m,6,CD,27,90
m,6,CD,28,90
m,6,CD,29,90
m,6,CD,30,90
m,6,CD,31,90
m,6,CD,32,90
m,6,CD,33,90
m,6,CD,34,90
m,6,CD,35,90
m,6,CD,36,90
m,6,CD,37,90
m,6,CD,38,90
m,6,CD,39,90
m,6,CD,40,90
m,7,CD,0,44
m,7,CD,1,49
m,7,CD,2,54
m,7,CD,3,59
m,7,CD,4,64
m,7,CD,5,69
m,7,CD,6,74
m,7,CD,7,79
m,7,CD,8,84
m,7,CD,9,89
m,7,CD,10,90
m,7,CD,11,90
m,7,CD,12,90
m,7,CD,13,90
m,7,CD,14,90
m,7,CD,15,90
m,7,CD,16,90
m,7,CD,17,90
m,7,CD,18,90
m,7,CD,19,90
m,7,CD,20,90
m,7,CD,21,90
m,7,CD,22,90
m,7,CD,23,90
m,7,CD,24,90
m,7,CD,25,90
m,7,CD,26,90
m,7,CD,27,90
m,7,CD,28,90
m,7,CD,29,90
m,7,CD,30,90
m,7,CD,31,90
m,7,CD,32,90
m,7,CD,33,90
m,7,CD,34,90
m,7,CD,35,90
m,7,CD,36,90
m,7,CD,37,90
m,7,CD,38,90
m,7,CD,39,90
m,7,CD,40,90
m,8,CD,0,44
m,8,CD,1,50
m,8,CD,2,56
m,8,CD,3,62
m,8,CD,4,68
m,8,CD,5,74
m,8,CD,6,80
m,8,CD,7,86
m,8,CD,8,90
m,8,CD,9,90
m,8,CD,10,90
m,8,CD,11,90
m,8,CD,12,90
m,8,CD,13,90
m,8,CD,14,90
m,8,CD,15,90
m,8,CD,16,90
m,8,CD,17,90
m,8,CD,18,90
m,8,CD,19,90
m,8,CD,20,90
m,8,CD,21,90
m,8,CD,22,90
m,8,CD,23,90
m,8,CD,24,90
m,8,CD,25,90
m,8,CD,26,90
m,8,CD,27,90
m,8,CD,28,90
m,8,CD,29,90
m,8,CD,30,90
m,8,CD,31,90
m,8,CD,32,90
m,8,CD,33,90
m,8,CD,34,90
m,8,CD,35,90
m,8,CD,36,90
m,8,CD,37,90
m,8,CD,38,90
m,8,CD,39,90
m,8,CD,40,90
m,9,CD,0,44
m,9,CD,1,50
m,9,CD,2,55
m,9,CD,3,61
m,9,CD,4,67
m,9,CD,5,73
m,9,CD,6,79
m,9,CD,7,84
m,9,CD,8,90
m,9,CD,9,90
m,9,CD,10,90
m,9,CD,11,90
m,9,CD,12,90
m,9,CD,13,90
m,9,CD,14,90
m,9,CD,15,90
m,9,CD,16,90
m,9,CD,17,90
m,9,CD,18,90
m,9,CD,19,90
m,9,CD,20,90
m,9,CD,21,90
m,9,CD,22,90
m,9,CD,23,90
m,9,CD,24,90
m,9,CD,25,90
m,9,CD,26,90
m,9,CD,27,90
m,9,CD,28,90
m,9,CD,29,90
m,9,CD,30,90
m,9,CD,31,90
m,9,CD,32,90
m,9,CD,33,90
m,9,CD,34,90
m,9,CD,35,90
m,9,CD,36,90
m,9,CD,37,90
m,9,CD,38,90
m,9,CD,39,90
m,9,CD,40,90
m,10,CD,0,45
m,10,CD,1,49
m,10,CD,2,54
m,10,CD,3,58
m,10,CD,4,62
m,10,CD,5,67
m,10,CD,6,71
m,10,CD,7,75
m,10,CD,8,80
m,10,CD,9,84
m,10,CD,10,88
m,10,CD,11,90
m,10,CD,12,90
m,10,CD,13,90
m,10,CD,14,90
m,10,CD,15,90
m,10,CD,16,90
m,10,CD,17,90
m,10,CD,18,90
m,10,CD,19,90
m,10,CD,20,90
m,10,CD,21,90
m,10,CD,22,90
m,10,CD,23,90
m,10,CD,24,90
m,10,CD,25,90
m,10,CD,26,90
m,10,CD,27,90
m,10,CD,28,90
m,10,CD,29,90
m,10,CD,30,90
m,10,CD,31,90
m,10,CD,32,90
m,10,CD,33,90
m,10,CD,34,90
m,10,CD,35,90
m,10,CD,36,90
m,10,CD,37,90
m,10,CD,38,90
m,10,CD,39,90
m,10,CD,40,90
m,11,CD,0,43
m,11,CD,1,49
m,11,CD,2,55
m,11,CD,3,61
m,11,CD,4,68
m,11,CD,5,74
m,11,CD,6,80
m,11,CD,7,86
m,11,CD,8,90
m,11,CD,9,90
m,11,CD,10,90
m,11,CD,11,90
m,11,CD,12,90
m,11,CD,13,90
m,11,CD,14,90
m,11,CD,15,90
m,11,CD,16,90
m,11,CD,17,90
m,11,CD,18,90
m,11,CD,19,90
m,11,CD,20,90
m,11,CD,21,90
m,11,CD,22,90
m,11,CD,23,90
m,11,CD,24,90
m,11,CD,25,90
m,11,CD,26,90
m,11,CD,27,90
m,11,CD,28,90
m,11,CD,29,90
m,11,CD,30,90
m,11,CD,31,90
m,11,CD,32,90
m,11,CD,33,90
m,11,CD,34,90
m,11,CD,35,90
m,11,CD,36,90
m,11,CD,37,90
m,11,CD,38,90
m,11,CD,39,90
m,11,CD,40,90
