Pohlaví,Věk,Kategorie,Body,T-skór
m,6,AG,0,43
m,6,AG,1,49
m,6,AG,2,55
m,6,AG,3,61
m,6,AG,4,67
m,6,AG,5,73
m,6,AG,6,78
m,6,AG,7,84
m,6,AG,8,90
m,6,AG,9,90
m,6,AG,10,90
m,6,AG,11,90
m,6,AG,12,90
m,6,AG,13,90
m,6,AG,14,90
m,6,AG,15,90
m,6,AG,16,90
m,6,AG,17,90
m,6,AG,18,90
m,6,AG,19,90
m,6,AG,20,90
m,6,AG,21,90
m,6,AG,22,90
m,6,AG,23,90
m,6,AG,24,90
m,6,AG,25,90
m,6,AG,26,90
m,6,AG,27,90
m,6,AG,28,90
m,6,AG,29,90
m,6,AG,30,90
m,6,AG,31,90
m,6,AG,32,90
m,6,AG,33,90
m,6,AG,34,90
m,6,AG,35,90
m,6,AG,36,90
m,6,AG,37,90
m,6,AG,38,90
m,6,AG,39,90
m,6,AG,40,90
m,7,AG,0,42
m,7,AG,1,47
m,7,AG,2,51
m,7,AG,3,56
m,7,AG,4,60
m,7,AG,5,64
m,7,AG,6,69
m,7,AG,7,73
m,7,AG,8,78
m,7,AG,9,82
m,7,AG,10,87
m,7,AG,11,90
m,7,AG,12,90
m,7,AG,13,90
m,7,AG,14,90
m,7,AG,15,90
m,7,AG,16,90
m,7,AG,17,90
m,7,AG,18,90
m,7,AG,19,90
m,7,AG,20,90
m,7,AG,21,90
m,7,AG,22,90
m,7,AG,23,90
m,7,AG,24,90
m,7,AG,25,90
m,7,AG,26,90
m,7,AG,27,90
m,7,AG,28,90
m,7,AG,29,90
m,7,AG,30,90
m,7,AG,31,90
m,7,AG,32,90
m,7,AG,33,90
m,7,AG,34,90
m,7,AG,35,90
m,7,AG,36,90
m,7,AG,37,90
m,7,AG,38,90
m,7,AG,39,90
m,7,AG,40,90
m,8,AG,0,42
m,8,AG,1,47
m,8,AG,2,52
m,8,AG,3,57
m,8,AG,4,62
m,8,AG,5,67
m,8,AG,6,72
m,8,AG,7,77
m,8,AG,8,82
m,8,AG,9,86
m,8,AG,10,90
m,8,AG,11,90
m,8,AG,12,90
m,8,AG,13,90
m,8,AG,14,90
m,8,AG,15,90
m,8,AG,16,90
m,8,AG,17,90
m,8,AG,18,90
m,8,AG,19,90
m,8,AG,20,90
m,8,AG,21,90
m,8,AG,22,90
m,8,AG,23,90
m,8,AG,24,90
m,8,AG,25,90
m,8,AG,26,90
m,8,AG,27,90
m,8,AG,28,90
m,8,AG,29,90
m,8,AG,30,90
m,8,AG,31,90
m,8,AG,32,90
m,8,AG,33,90
m,8,AG,34,90
m,8,AG,35,90
m,8,AG,36,90
m,8,AG,37,90
m,8,AG,38,90
m,8,AG,39,90
m,8,AG,40,90
m,9,AG,0,43
m,9,AG,1,47
m,9,AG,2,51
m,9,AG,3,55
m,9,AG,4,59
m,9,AG,5,63
m,9,AG,6,67
m,9,AG,7,71
m,9,AG,8,75
m,9,AG,9,78
m,9,AG,10,82
m,9,AG,11,86
m,9,AG,12,90
m,9,AG,13,90
m,9,AG,14,90
m,9,AG,15,90
m,9,AG,16,90
m,9,AG,17,90
m,9,AG,18,90
m,9,AG,19,90
m,9,AG,20,90
m,9,AG,21,90
m,9,AG,22,90
m,9,AG,23,90
m,9,AG,24,90
m,9,AG,25,90
m,9,AG,26,90
m,9,AG,27,90
m,9,AG,28,90
m,9,AG,29,90
m,9,AG,30,90
m,9,AG,31,90
m,9,AG,32,90
m,9,AG,33,90
m,9,AG,34,90
m,9,AG,35,90
m,9,AG,36,90
m,9,AG,37,90
m,9,AG,38,90
m,9,AG,39,90
m,9,AG,40,90
m,10,AG,0,44
m,10,AG,1,48
m,10,AG,2,51
m,10,AG,3,55
m,10,AG,4,59
m,10,AG,5,63
m,10,AG,6,67
m,10,AG,7,70
m,10,AG,8,74
m,10,AG,9,78
m,10,AG,10,82
m,10,AG,11,86
m,10,AG,12,90
m,10,AG,13,90
m,10,AG,14,90
m,10,AG,15,90
m,10,AG,16,90
m,10,AG,17,90
m,10,AG,18,90
m,10,AG,19,90
m,10,AG,20,90
m,10,AG,21,90
m,10,AG,22,90
m,10,AG,23,90
m,10,AG,24,90
m,10,AG,25,90
m,10,AG,26,90
m,10,AG,27,90
m,10,AG,28,90
m,10,AG,29,90
m,10,AG,30,90
m,10,AG,31,90
m,10,AG,32,90
m,10,AG,33,90
m,10,AG,34,90
m,10,AG,35,90
m,10,AG,36,90
m,10,AG,37,90
m,10,AG,38,90
m,10,AG,39,90
m,10,AG,40,90
m,11,AG,0,43
m,11,AG,1,46
m,11,AG,2,49
m,11,AG,3,52
m,11,AG,4,55
m,11,AG,5,59
m,11,AG,6,62
m,11,AG,7,65
m,11,AG,8,68
m,11,AG,9,71
m,11,AG,10,74
m,11,AG,11,77
m,11,AG,12,81
m,11,AG,13,84
m,11,AG,14,87
m,11,AG,15,90
m,11,AG,16,90
m,11,AG,17,90
m,11,AG,18,90
m,11,AG,19,90
m,11,AG,20,90
m,11,AG,21,90
m,11,AG,22,90
m,11,AG,23,90
m,11,AG,24,90
m,11,AG,25,90
m,11,AG,26,90
m,11,AG,27,90
m,11,AG,28,90
m,11,AG,29,90
m,11,AG,30,90
m,11,AG,31,90
m,11,AG,32,90
m,11,AG,33,90
m,11,AG,34,90
m,11,AG,35,90
m,11,AG,36,90
m,11,AG,37,90
m,11,AG,38,90
m,11,AG,39,90
m,11,AG,40,90
