Pohlaví,Věk,Kategorie,Body,T-skór
z,12,OD,0,42
z,12,OD,1,44
z,12,OD,2,47
z,12,OD,3,49
z,12,OD,4,52
z,12,OD,5,55
z,12,OD,6,57
z,12,OD,7,60
z,12,OD,8,62
z,12,OD,9,65
z,12,OD,10,67
z,12,OD,11,70
z,12,OD,12,72
z,12,OD,13,75
z,12,OD,14,77
z,12,OD,15,80
z,12,OD,16,82
z,12,OD,17,85
z,12,OD,18,88
z,12,OD,19,90
z,12,OD,20,90
z,12,OD,21,90
z,12,OD,22,90
z,12,OD,23,90
z,12,OD,24,90
z,12,OD,25,90
z,12,OD,26,90
z,12,OD,27,90
z,12,OD,28,90
z,12,OD,29,90
z,12,OD,30,90
z,12,OD,31,90
z,12,OD,32,90
z,12,OD,33,90
z,12,OD,34,90
z,12,OD,35,90
z,12,OD,36,90
z,12,OD,37,90
z,12,OD,38,90
z,12,OD,39,90
z,12,OD,40,90
z,13,OD,0,42
z,13,OD,1,44
z,13,OD,2,47
z,13,OD,3,50
z,13,OD,4,53
z,13,OD,5,56
z,13,OD,6,59
z,13,OD,7,61
z,13,OD,8,64
z,13,OD,9,67
z,13,OD,10,70
z,13,OD,11,73
z,13,OD,12,75
z,13,OD,13,78
z,13,OD,14,81
z,13,OD,15,84
z,13,OD,16,87
z,13,OD,17,89
z,13,OD,18,90
z,13,OD,19,90
z,13,OD,20,90
z,13,OD,21,90
z,13,OD,22,90
z,13,OD,23,90
z,13,OD,24,90
z,13,OD,25,90
z,13,OD,26,90
z,13,OD,27,90
z,13,OD,28,90
z,13,OD,29,90
z,13,OD,30,90
z,13,OD,31,90
z,13,OD,32,90
z,13,OD,33,90
z,13,OD,34,90
z,13,OD,35,90
z,13,OD,36,90
z,13,OD,37,90
z,13,OD,38,90
z,13,OD,39,90
z,13,OD,40,90
z,14,OD,0,41
z,14,OD,1,44
z,14,OD,2,47
z,14,OD,3,49
z,14,OD,4,52
z,14,OD,5,55
z,14,OD,6,57
z,14,OD,7,60
z,14,OD,8,63
z,14,OD,9,65
z,14,OD,10,68
z,14,OD,11,71
z,14,OD,12,74
z,14,OD,13,76
z,14,OD,14,79
z,14,OD,15,82
z,14,OD,16,84
z,14,OD,17,87
z,14,OD,18,90
z,14,OD,19,90
z,14,OD,20,90
z,14,OD,21,90
z,14,OD,22,90
z,14,OD,23,90
z,14,OD,24,90
z,14,OD,25,90
z,14,OD,26,90
z,14,OD,27,90
z,14,OD,28,90
z,14,OD,29,90
z,14,OD,30,90
