Pohlaví,Věk,Kategorie,Body,T-skór
z,6,PR,0,43
z,6,PR,1,49
z,6,PR,2,54
z,6,PR,3,60
z,6,PR,4,65
z,6,PR,5,71
z,6,PR,6,76
z,6,PR,7,81
z,6,PR,8,87
z,6,PR,9,90
z,6,PR,10,90
z,6,PR,11,90
z,6,PR,12,90
z,6,PR,13,90
z,6,PR,14,90
z,6,PR,15,90
z,6,PR,16,90
z,6,PR,17,90
z,6,PR,18,90
z,6,PR,19,90
z,6,PR,20,90
z,6,PR,21,90
z,6,PR,22,90
z,6,PR,23,90
z,6,PR,24,90
z,6,PR,25,90
z,6,PR,26,90
z,6,PR,27,90
z,6,PR,28,90
z,6,PR,29,90
z,6,PR,30,90
z,6,PR,31,90
z,6,PR,32,90
z,6,PR,33,90
z,6,PR,34,90
z,6,PR,35,90
z,6,PR,36,90
z,6,PR,37,90
z,6,PR,38,90
z,6,PR,39,90
z,6,PR,40,90
z,7,PR,0,43
z,7,PR,1,49
z,7,PR,2,54
z,7,PR,3,60
z,7,PR,4,65
z,7,PR,5,71
z,7,PR,6,76
z,7,PR,7,81
z,7,PR,8,87
z,7,PR,9,90
z,7,PR,10,90
z,7,PR,11,90
z,7,PR,12,90
z,7,PR,13,90
z,7,PR,14,90
z,7,PR,15,90
z,7,PR,16,90
z,7,PR,17,90
z,7,PR,18,90
z,7,PR,19,90
z,7,PR,20,90
z,7,PR,21,90
z,7,PR,22,90
z,7,PR,23,90
z,7,PR,24,90
z,7,PR,25,90
z,7,PR,26,90
z,7,PR,27,90
z,7,PR,28,90
z,7,PR,29,90
z,7,PR,30,90
z,7,PR,31,90
z,7,PR,32,90
z,7,PR,33,90
z,7,PR,34,90
z,7,PR,35,90
z,7,PR,36,90
z,7,PR,37,90
z,7,PR,38,90
z,7,PR,39,90
z,7,PR,40,90
z,8,PR,0,43
z,8,PR,1,49
z,8,PR,2,54
z,8,PR,3,60
z,8,PR,4,65
z,8,PR,5,71
z,8,PR,6,76
z,8,PR,7,81
z,8,PR,8,87
z,8,PR,9,90
z,8,PR,10,90
z,8,PR,11,90
z,8,PR,12,90
z,8,PR,13,90
z,8,PR,14,90
z,8,PR,15,90
z,8,PR,16,90
z,8,PR,17,90
z,8,PR,18,90
z,8,PR,19,90
z,8,PR,20,90
z,8,PR,21,90
z,8,PR,22,90
z,8,PR,23,90
z,8,PR,24,90
z,8,PR,25,90
z,8,PR,26,90
z,8,PR,27,90
z,8,PR,28,90
z,8,PR,29,90
z,8,PR,30,90
z,8,PR,31,90
z,8,PR,32,90
z,8,PR,33,90
z,8,PR,34,90
z,8,PR,35,90
z,8,PR,36,90
z,8,PR,37,90
z,8,PR,38,90
z,8,PR,39,90
z,8,PR,40,90
z,9,PR,0,44
z,9,PR,1,49
z,9,PR,2,53
z,9,PR,3,57
z,9,PR,4,62
z,9,PR,5,66
z,9,PR,6,71
z,9,PR,7,75
z,9,PR,8,79
z,9,PR,9,84
z,9,PR,10,88
z,9,PR,11,90
z,9,PR,12,90
z,9,PR,13,90
z,9,PR,14,90
z,9,PR,15,90
z,9,PR,16,90
z,9,PR,17,90
z,9,PR,18,90
z,9,PR,19,90
z,9,PR,20,90
z,9,PR,21,90
z,9,PR,22,90
z,9,PR,23,90
z,9,PR,24,90
z,9,PR,25,90
z,9,PR,26,90
z,9,PR,27,90
z,9,PR,28,90
z,9,PR,29,90
z,9,PR,30,90
z,9,PR,31,90
z,9,PR,32,90
z,9,PR,33,90
z,9,PR,34,90
z,9,PR,35,90
z,9,PR,36,90
z,9,PR,37,90
z,9,PR,38,90
z,9,PR,39,90
z,9,PR,40,90
z,10,PR,0,42
z,10,PR,1,48
z,10,PR,2,53
z,10,PR,3,59
z,10,PR,4,64
z,10,PR,5,70
z,10,PR,6,75
z,10,PR,7,81
z,10,PR,8,86
z,10,PR,9,90
z,10,PR,10,90
z,10,PR,11,90
z,10,PR,12,90
z,10,PR,13,90
z,10,PR,14,90
z,10,PR,15,90
z,10,PR,16,90
z,10,PR,17,90
z,10,PR,18,90
z,10,PR,19,90
z,10,PR,20,90
z,10,PR,21,90
z,10,PR,22,90
z,10,PR,23,90
z,10,PR,24,90
z,10,PR,25,90
z,10,PR,26,90
z,10,PR,27,90
z,10,PR,28,90
z,10,PR,29,90
z,10,PR,30,90
z,10,PR,31,90
z,10,PR,32,90
z,10,PR,33,90
z,10,PR,34,90
z,10,PR,35,90
z,10,PR,36,90
z,10,PR,37,90
z,10,PR,38,90
z,10,PR,39,90
z,10,PR,40,90
z,11,PR,0,43
z,11,PR,1,48
z,11,PR,2,53
z,11,PR,3,58
z,11,PR,4,63
z,11,PR,5,68
z,11,PR,6,73
z,11,PR,7,78
z,11,PR,8,83
z,11,PR,9,88
z,11,PR,10,90
z,11,PR,11,90
z,11,PR,12,90
z,11,PR,13,90
z,11,PR,14,90
z,11,PR,15,90
z,11,PR,16,90
z,11,PR,17,90
z,11,PR,18,90
z,11,PR,19,90
z,11,PR,20,90
z,11,PR,21,90
z,11,PR,22,90
z,11,PR,23,90
z,11,PR,24,90
z,11,PR,25,90
z,11,PR,26,90
z,11,PR,27,90
z,11,PR,28,90
z,11,PR,29,90
z,11,PR,30,90
z,11,PR,31,90
z,11,PR,32,90
z,11,PR,33,90
z,11,PR,34,90
z,11,PR,35,90
z,11,PR,36,90
z,11,PR,37,90
z,11,PR,38,90
z,11,PR,39,90
z,11,PR,40,90
