Pohlaví,Věk,Kategorie,Body,T-skór
z,12,IN,0,40
z,12,IN,1,41
z,12,IN,2,43
z,12,IN,3,45
z,12,IN,4,47
z,12,IN,5,49
z,12,IN,6,51
z,12,IN,7,53
z,12,IN,8,55
z,12,IN,9,58
z,12,IN,10,60
z,12,IN,11,62
z,12,IN,12,64
z,12,IN,13,66
z,12,IN,14,68
z,12,IN,15,70
z,12,IN,16,72
z,12,IN,17,74
z,12,IN,18,76
z,12,IN,19,78
z,12,IN,20,80
z,12,IN,21,83
z,12,IN,22,85
z,12,IN,23,87
z,12,IN,24,89
z,12,IN,25,90
z,12,IN,26,90
z,12,IN,27,90
z,12,IN,28,90
z,12,IN,29,90
z,12,IN,30,90
z,12,IN,31,90
z,12,IN,32,90
z,12,IN,33,90
z,12,IN,34,90
z,12,IN,35,90
z,12,IN,36,90
z,12,IN,37,90
z,12,IN,38,90
z,12,IN,39,90
z,12,IN,40,90
z,13,IN,0,40
z,13,IN,1,42
z,13,IN,2,44
z,13,IN,3,47
z,13,IN,4,49
z,13,IN,5,51
z,13,IN,6,54
z,13,IN,7,56
z,13,IN,8,58
z,13,IN,9,61
z,13,IN,10,63
z,13,IN,11,65
z,13,IN,12,68
z,13,IN,13,70
z,13,IN,14,72
z,13,IN,15,75
z,13,IN,16,77
z,13,IN,17,79
z,13,IN,18,82
z,13,IN,19,84
z,13,IN,20,86
z,13,IN,21,89
z,13,IN,22,90
z,13,IN,23,90
z,13,IN,24,90
z,13,IN,25,90
z,13,IN,26,90
z,13,IN,27,90
z,13,IN,28,90
z,13,IN,29,90
z,13,IN,30,90
z,13,IN,31,90
z,13,IN,32,90
z,13,IN,33,90
z,13,IN,34,90
z,13,IN,35,90
z,13,IN,36,90
z,13,IN,37,90
z,13,IN,38,90
z,13,IN,39,90
z,13,IN,40,90
z,14,IN,0,40
z,14,IN,1,41
z,14,IN,2,43
z,14,IN,3,45
z,14,IN,4,47
z,14,IN,5,49
z,14,IN,6,52
z,14,IN,7,54
z,14,IN,8,56
z,14,IN,9,58
z,14,IN,10,60
z,14,IN,11,62
z,14,IN,12,64
z,14,IN,13,66
z,14,IN,14,69
z,14,IN,15,71
z,14,IN,16,73
z,14,IN,17,75
z,14,IN,18,77
z,14,IN,19,79
z,14,IN,20,81
z,14,IN,21,83
z,14,IN,22,86
z,14,IN,23,88
z,14,IN,24,90
z,14,IN,25,90
z,14,IN,26,90
z,14,IN,27,90
z,14,IN,28,90
z,14,IN,29,90
z,14,IN,30,90
z,14,IN,31,90
z,14,IN,32,90
z,14,IN,33,90
z,14,IN,34,90
z,14,IN,35,90
z,14,IN,36,90
z,14,IN,37,90
z,14,IN,38,90
z,14,IN,39,90
z,14,IN,40,90
z,15,IN,0,40
z,15,IN,1,42
z,15,IN,2,44
z,15,IN,3,46
z,15,IN,4,48
z,15,IN,5,50
z,15,IN,6,52
z,15,IN,7,54
z,15,IN,8,56
z,15,IN,9,59
z,15,IN,10,61
z,15,IN,11,63
z,15,IN,12,65
z,15,IN,13,67
z,15,IN,14,69
z,15,IN,15,71
z,15,IN,16,73
z,15,IN,17,76
z,15,IN,18,78
z,15,IN,19,80
z,15,IN,20,82
z,15,IN,21,84
z,15,IN,22,86
z,15,IN,23,88
z,15,IN,24,90
z,15,IN,25,90
z,15,IN,26,90
z,15,IN,27,90
z,15,IN,28,90
z,15,IN,29,90
z,15,IN,30,90
z,15,IN,31,90
z,15,IN,32,90
z,15,IN,33,90
z,15,IN,34,90
z,15,IN,35,90
z,15,IN,36,90
z,15,IN,37,90
z,15,IN,38,90
z,15,IN,39,90
z,15,IN,40,90
z,16,IN,0,41
z,16,IN,1,43
z,16,IN,2,45
z,16,IN,3,47
z,16,IN,4,48
z,16,IN,5,50
z,16,IN,6,52
z,16,IN,7,54
z,16,IN,8,55
z,16,IN,9,57
z,16,IN,10,59
z,16,IN,11,61
z,16,IN,12,62
z,16,IN,13,64
z,16,IN,14,66
z,16,IN,15,67
z,16,IN,16,69
z,16,IN,17,71
z,16,IN,18,73
z,16,IN,19,74
z,16,IN,20,76
z,16,IN,21,78
z,16,IN,22,80
z,16,IN,23,81
z,16,IN,24,83
z,16,IN,25,85
z,16,IN,26,87
z,16,IN,27,88
z,16,IN,28,90
z,16,IN,29,90
z,16,IN,30,90
z,16,IN,31,90
z,16,IN,32,90
z,16,IN,33,90
z,16,IN,34,90
z,16,IN,35,90
z,16,IN,36,90
z,16,IN,37,90
z,16,IN,38,90
z,16,IN,39,90
z,16,IN,40,90
z,17,IN,0,40
z,17,IN,1,42
z,17,IN,2,44
z,17,IN,3,45
z,17,IN,4,47
z,17,IN,5,49
z,17,IN,6,51
z,17,IN,7,53
z,17,IN,8,54
z,17,IN,9,56
z,17,IN,10,58
z,17,IN,11,60
z,17,IN,12,62
z,17,IN,13,63
z,17,IN,14,65
z,17,IN,15,67
z,17,IN,16,69
z,17,IN,17,71
z,17,IN,18,72
z,17,IN,19,74
z,17,IN,20,76
z,17,IN,21,78
z,17,IN,22,80
z,17,IN,23,81
z,17,IN,24,83
z,17,IN,25,85
z,17,IN,26,87
z,17,IN,27,89
z,17,IN,28,90
z,17,IN,29,90
z,17,IN,30,90
z,17,IN,31,90
z,17,IN,32,90
z,17,IN,33,90
z,17,IN,34,90
z,17,IN,35,90
z,17,IN,36,90
z,17,IN,37,90
z,17,IN,38,90
z,17,IN,39,90
z,17,IN,40,90
z,18,IN,0,40
z,18,IN,1,42
z,18,IN,2,44
z,18,IN,3,45
z,18,IN,4,47
z,18,IN,5,49
z,18,IN,6,51
z,18,IN,7,53
z,18,IN,8,54
z,18,IN,9,56
z,18,IN,10,58
z,18,IN,11,60
z,18,IN,12,62
z,18,IN,13,63
z,18,IN,14,65
z,18,IN,15,67
z,18,IN,16,69
z,18,IN,17,71
z,18,IN,18,72
z,18,IN,19,74
z,18,IN,20,76
z,18,IN,21,78
z,18,IN,22,80
z,18,IN,23,81
z,18,IN,24,83
z,18,IN,25,85
z,18,IN,26,87
z,18,IN,27,89
z,18,IN,28,90
z,18,IN,29,90
z,18,IN,30,90
z,18,IN,31,90
z,18,IN,32,90
z,18,IN,33,90
z,18,IN,34,90
z,18,IN,35,90
z,18,IN,36,90
z,18,IN,37,90
z,18,IN,38,90
z,18,IN,39,90
z,18,IN,40,90
