Pohlaví,Věk,Kategorie,Body,T-skór
z,6,AN,0,40
z,6,AN,1,40
z,6,AN,2,42
z,6,AN,3,45
z,6,AN,4,47
z,6,AN,5,50
z,6,AN,6,53
z,6,AN,7,55
z,6,AN,8,58
z,6,AN,9,60
z,6,AN,10,63
z,6,AN,11,66
z,6,AN,12,68
z,6,AN,13,71
z,6,AN,14,73
z,6,AN,15,76
z,6,AN,16,79
z,6,AN,17,81
z,6,AN,18,84
z,6,AN,19,86
z,6,AN,20,89
z,6,AN,21,90
z,6,AN,22,90
z,6,AN,23,90
z,6,AN,24,90
z,6,AN,25,90
z,6,AN,26,90
z,6,AN,27,90
z,6,AN,28,90
z,6,AN,29,90
z,6,AN,30,90
z,6,AN,31,90
z,6,AN,32,90
z,6,AN,33,90
z,6,AN,34,90
z,6,AN,35,90
z,6,AN,36,90
z,6,AN,37,90
z,6,AN,38,90
z,6,AN,39,90
z,6,AN,40,90
z,7,AN,0,40
z,7,AN,1,41
z,7,AN,2,43
z,7,AN,3,46
z,7,AN,4,48
z,7,AN,5,50
z,7,AN,6,53
z,7,AN,7,55
z,7,AN,8,57
z,7,AN,9,59
z,7,AN,10,62
z,7,AN,11,64
z,7,AN,12,66
z,7,AN,13,69
z,7,AN,14,71
z,7,AN,15,73
z,7,AN,16,75
z,7,AN,17,78
z,7,AN,18,80
z,7,AN,19,82
z,7,AN,20,84
z,7,AN,21,87
z,7,AN,22,89
z,7,AN,23,90
z,7,AN,24,90
z,7,AN,25,90
z,7,AN,26,90
z,7,AN,27,90
z,7,AN,28,90
z,7,AN,29,90
z,7,AN,30,90
z,7,AN,31,90
z,7,AN,32,90
z,7,AN,33,90
z,7,AN,34,90
z,7,AN,35,90
z,7,AN,36,90
z,7,AN,37,90
z,7,AN,38,90
z,7,AN,39,90
z,7,AN,40,90
z,8,AN,0,40
z,8,AN,1,41
z,8,AN,2,43
z,8,AN,3,45
z,8,AN,4,48
z,8,AN,5,50
z,8,AN,6,52
z,8,AN,7,54
z,8,AN,8,57
z,8,AN,9,59
z,8,AN,10,61
z,8,AN,11,63
z,8,AN,12,66
z,8,AN,13,68
z,8,AN,14,70
z,8,AN,15,72
z,8,AN,16,75
z,8,AN,17,77
z,8,AN,18,79
z,8,AN,19,81
z,8,AN,20,84
z,8,AN,21,86
z,8,AN,22,88
z,8,AN,23,90
z,8,AN,24,90
z,8,AN,25,90
z,8,AN,26,90
z,8,AN,27,90
z,8,AN,28,90
z,8,AN,29,90
z,8,AN,30,90
z,8,AN,31,90
z,8,AN,32,90
z,8,AN,33,90
z,8,AN,34,90
z,8,AN,35,90
z,8,AN,36,90
z,8,AN,37,90
z,8,AN,38,90
z,8,AN,39,90
z,8,AN,40,90
z,9,AN,0,40
z,9,AN,1,40
z,9,AN,2,42
z,9,AN,3,45
z,9,AN,4,47
z,9,AN,5,49
z,9,AN,6,51
z,9,AN,7,53
z,9,AN,8,56
z,9,AN,9,58
z,9,AN,10,60
z,9,AN,11,62
z,9,AN,12,65
z,9,AN,13,67
z,9,AN,14,69
z,9,AN,15,71
z,9,AN,16,74
z,9,AN,17,76
z,9,AN,18,78
z,9,AN,19,80
z,9,AN,20,83
z,9,AN,21,85
z,9,AN,22,87
z,9,AN,23,89
z,9,AN,24,90
z,9,AN,25,90
z,9,AN,26,90
z,9,AN,27,90
z,9,AN,28,90
z,9,AN,29,90
z,9,AN,30,90
z,9,AN,31,90
z,9,AN,32,90
z,9,AN,33,90
z,9,AN,34,90
z,9,AN,35,90
z,9,AN,36,90
z,9,AN,37,90
z,9,AN,38,90
z,9,AN,39,90
z,9,AN,40,90
z,10,AN,0,40
z,10,AN,1,40
z,10,AN,2,43
z,10,AN,3,45
z,10,AN,4,47
z,10,AN,5,49
z,10,AN,6,52
z,10,AN,7,54
z,10,AN,8,56
z,10,AN,9,59
z,10,AN,10,61
z,10,AN,11,63
z,10,AN,12,66
z,10,AN,13,68
z,10,AN,14,70
z,10,AN,15,72
z,10,AN,16,75
z,10,AN,17,77
z,10,AN,18,79
z,10,AN,19,82
z,10,AN,20,84
z,10,AN,21,86
z,10,AN,22,88
z,10,AN,23,90
z,10,AN,24,90
z,10,AN,25,90
z,10,AN,26,90
z,10,AN,27,90
z,10,AN,28,90
z,10,AN,29,90
z,10,AN,30,90
z,10,AN,31,90
z,10,AN,32,90
z,10,AN,33,90
z,10,AN,34,90
z,10,AN,35,90
z,10,AN,36,90
z,10,AN,37,90
z,10,AN,38,90
z,10,AN,39,90
z,10,AN,40,90
z,11,AN,0,40
z,11,AN,1,40
z,11,AN,2,42
z,11,AN,3,44
z,11,AN,4,47
z,11,AN,5,49
z,11,AN,6,52
z,11,AN,7,55
z,11,AN,8,57
z,11,AN,9,60
z,11,AN,10,63
z,11,AN,11,65
z,11,AN,12,68
z,11,AN,13,70
z,11,AN,14,73
z,11,AN,15,76
z,11,AN,16,78
z,11,AN,17,81
z,11,AN,18,83
z,11,AN,19,86
z,11,AN,20,89
z,11,AN,21,90
z,11,AN,22,90
z,11,AN,23,90
z,11,AN,24,90
z,11,AN,25,90
z,11,AN,26,90
z,11,AN,27,90
z,11,AN,28,90
z,11,AN,29,90
z,11,AN,30,90
z,11,AN,31,90
z,11,AN,32,90
z,11,AN,33,90
z,11,AN,34,90
z,11,AN,35,90
z,11,AN,36,90
z,11,AN,37,90
z,11,AN,38,90
z,11,AN,39,90
z,11,AN,40,90
