Pohlaví,Věk,Kategorie,Body,T-skór
z,6,EF,0,40
z,6,EF,1,40
z,6,EF,2,41
z,6,EF,3,44
z,6,EF,4,47
z,6,EF,5,50
z,6,EF,6,53
z,6,EF,7,56
z,6,EF,8,59
z,6,EF,9,61
z,6,EF,10,64
z,6,EF,11,67
z,6,EF,12,70
z,6,EF,13,73
z,6,EF,14,76
z,6,EF,15,79
z,6,EF,16,81
z,6,EF,17,84
z,6,EF,18,87
z,6,EF,19,90
z,6,EF,20,90
z,6,EF,21,90
z,6,EF,22,90
z,6,EF,23,90
z,6,EF,24,90
z,6,EF,25,90
z,6,EF,26,90
z,6,EF,27,90
z,6,EF,28,90
z,6,EF,29,90
z,6,EF,30,90
z,6,EF,31,90
z,6,EF,32,90
z,6,EF,33,90
z,6,EF,34,90
z,6,EF,35,90
z,6,EF,36,90
z,6,EF,37,90
z,6,EF,38,90
z,6,EF,39,90
z,6,EF,40,90
z,7,EF,0,40
z,7,EF,1,40
z,7,EF,2,42
z,7,EF,3,45
z,7,EF,4,47
z,7,EF,5,50
z,7,EF,6,52
z,7,EF,7,54
z,7,EF,8,57
z,7,EF,9,59
z,7,EF,10,62
z,7,EF,11,64
z,7,EF,12,66
z,7,EF,13,69
z,7,EF,14,71
z,7,EF,15,73
z,7,EF,16,76
z,7,EF,17,78
z,7,EF,18,81
z,7,EF,19,83
z,7,EF,20,85
z,7,EF,21,88
z,7,EF,22,90
z,7,EF,23,90
z,7,EF,24,90
z,7,EF,25,90
z,7,EF,26,90
z,7,EF,27,90
z,7,EF,28,90
z,7,EF,29,90
z,7,EF,30,90
z,7,EF,31,90
z,7,EF,32,90
z,7,EF,33,90
z,7,EF,34,90
z,7,EF,35,90
z,7,EF,36,90
z,7,EF,37,90
z,7,EF,38,90
z,7,EF,39,90
z,7,EF,40,90
z,8,EF,0,40
z,8,EF,1,40
z,8,EF,2,43
z,8,EF,3,45
z,8,EF,4,48
z,8,EF,5,50
z,8,EF,6,52
z,8,EF,7,55
z,8,EF,8,57
z,8,EF,9,60
z,8,EF,10,62
z,8,EF,11,65
z,8,EF,12,67
z,8,EF,13,70
z,8,EF,14,72
z,8,EF,15,75
z,8,EF,16,77
z,8,EF,17,79
z,8,EF,18,82
z,8,EF,19,84
z,8,EF,20,87
z,8,EF,21,89
z,8,EF,22,90
z,8,EF,23,90
z,8,EF,24,90
z,8,EF,25,90
z,8,EF,26,90
z,8,EF,27,90
z,8,EF,28,90
z,8,EF,29,90
z,8,EF,30,90
z,8,EF,31,90
z,8,EF,32,90
z,8,EF,33,90
z,8,EF,34,90
z,8,EF,35,90
z,8,EF,36,90
z,8,EF,37,90
z,8,EF,38,90
z,8,EF,39,90
z,8,EF,40,90
z,9,EF,0,40
z,9,EF,1,40
z,9,EF,2,41
z,9,EF,3,43
z,9,EF,4,46
z,9,EF,5,48
z,9,EF,6,51
z,9,EF,7,53
z,9,EF,8,55
z,9,EF,9,58
z,9,EF,10,60
z,9,EF,11,63
z,9,EF,12,65
z,9,EF,13,68
z,9,EF,14,70
z,9,EF,15,73
z,9,EF,16,75
z,9,EF,17,78
z,9,EF,18,80
z,9,EF,19,82
z,9,EF,20,85
z,9,EF,21,87
z,9,EF,22,90
z,9,EF,23,90
z,9,EF,24,90
z,9,EF,25,90
z,9,EF,26,90
z,9,EF,27,90
z,9,EF,28,90
z,9,EF,29,90
z,9,EF,30,90
z,9,EF,31,90
z,9,EF,32,90
z,9,EF,33,90
z,9,EF,34,90
z,9,EF,35,90
z,9,EF,36,90
z,9,EF,37,90
z,9,EF,38,90
z,9,EF,39,90
z,9,EF,40,90
z,10,EF,0,40
z,10,EF,1,40
z,10,EF,2,40
z,10,EF,3,43
z,10,EF,4,46
z,10,EF,5,49
z,10,EF,6,51
z,10,EF,7,54
z,10,EF,8,57
z,10,EF,9,59
z,10,EF,10,62
z,10,EF,11,65
z,10,EF,12,67
z,10,EF,13,70
z,10,EF,14,73
z,10,EF,15,75
z,10,EF,16,78
z,10,EF,17,81
z,10,EF,18,84
z,10,EF,19,86
z,10,EF,20,89
z,10,EF,21,90
z,10,EF,22,90
z,10,EF,23,90
z,10,EF,24,90
z,10,EF,25,90
z,10,EF,26,90
z,10,EF,27,90
z,10,EF,28,90
z,10,EF,29,90
z,10,EF,30,90
z,10,EF,31,90
z,10,EF,32,90
z,10,EF,33,90
z,10,EF,34,90
z,10,EF,35,90
z,10,EF,36,90
z,10,EF,37,90
z,10,EF,38,90
z,10,EF,39,90
z,10,EF,40,90
z,11,EF,0,40
z,11,EF,1,40
z,11,EF,2,41
z,11,EF,3,44
z,11,EF,4,46
z,11,EF,5,48
z,11,EF,6,51
z,11,EF,7,53
z,11,EF,8,55
z,11,EF,9,58
z,11,EF,10,60
z,11,EF,11,62
z,11,EF,12,65
z,11,EF,13,67
z,11,EF,14,69
z,11,EF,15,72
z,11,EF,16,74
z,11,EF,17,76
z,11,EF,18,79
z,11,EF,19,81
z,11,EF,20,83
z,11,EF,21,86
z,11,EF,22,88
z,11,EF,23,90
z,11,EF,24,90
z,11,EF,25,90
z,11,EF,26,90
z,11,EF,27,90
z,11,EF,28,90
z,11,EF,29,90
z,11,EF,30,90
z,11,EF,31,90
z,11,EF,32,90
z,11,EF,33,90
z,11,EF,34,90
z,11,EF,35,90
z,11,EF,36,90
z,11,EF,37,90
z,11,EF,38,90
z,11,EF,39,90
z,11,EF,40,90
