Pohlaví,Věk,Kategorie,Body,T-skór
m,6,IN,0,40
m,6,IN,1,40
m,6,IN,2,41
m,6,IN,3,44
m,6,IN,4,46
m,6,IN,5,48
m,6,IN,6,50
m,6,IN,7,52
m,6,IN,8,54
m,6,IN,9,56
m,6,IN,10,59
m,6,IN,11,61
m,6,IN,12,63
m,6,IN,13,65
m,6,IN,14,67
m,6,IN,15,69
m,6,IN,16,72
m,6,IN,17,74
m,6,IN,18,76
m,6,IN,19,78
m,6,IN,20,80
m,6,IN,21,82
m,6,IN,22,84
m,6,IN,23,87
m,6,IN,24,89
m,6,IN,25,90
m,6,IN,26,90
m,6,IN,27,90
m,6,IN,28,90
m,6,IN,29,90
m,6,IN,30,90
m,6,IN,31,90
m,6,IN,32,90
m,6,IN,33,90
m,6,IN,34,90
m,6,IN,35,90
m,6,IN,36,90
m,6,IN,37,90
m,6,IN,38,90
m,6,IN,39,90
m,6,IN,40,90
m,7,IN,0,40
m,7,IN,1,40
m,7,IN,2,41
m,7,IN,3,44
m,7,IN,4,46
m,7,IN,5,48
m,7,IN,6,50
m,7,IN,7,52
m,7,IN,8,54
m,7,IN,9,56
m,7,IN,10,58
m,7,IN,11,60
m,7,IN,12,62
m,7,IN,13,64
m,7,IN,14,66
m,7,IN,15,68
m,7,IN,16,70
m,7,IN,17,72
m,7,IN,18,74
m,7,IN,19,76
m,7,IN,20,78
m,7,IN,21,80
m,7,IN,22,82
m,7,IN,23,84
m,7,IN,24,86
m,7,IN,25,88
m,7,IN,26,90
m,7,IN,27,90
m,7,IN,28,90
m,7,IN,29,90
m,7,IN,30,90
m,7,IN,31,90
m,7,IN,32,90
m,7,IN,33,90
m,7,IN,34,90
m,7,IN,35,90
m,7,IN,36,90
m,7,IN,37,90
m,7,IN,38,90
m,7,IN,39,90
m,7,IN,40,90
m,8,IN,0,40
m,8,IN,1,40
m,8,IN,2,41
m,8,IN,3,44
m,8,IN,4,46
m,8,IN,5,48
m,8,IN,6,50
m,8,IN,7,52
m,8,IN,8,54
m,8,IN,9,56
m,8,IN,10,58
m,8,IN,11,60
m,8,IN,12,62
m,8,IN,13,64
m,8,IN,14,66
m,8,IN,15,68
m,8,IN,16,70
m,8,IN,17,72
m,8,IN,18,74
m,8,IN,19,76
m,8,IN,20,78
m,8,IN,21,80
m,8,IN,22,82
m,8,IN,23,84
m,8,IN,24,86
m,8,IN,25,88
m,8,IN,26,90
m,8,IN,27,90
m,8,IN,28,90
m,8,IN,29,90
m,8,IN,30,90
m,8,IN,31,90
m,8,IN,32,90
m,8,IN,33,90
m,8,IN,34,90
m,8,IN,35,90
m,8,IN,36,90
m,8,IN,37,90
m,8,IN,38,90
m,8,IN,39,90
m,8,IN,40,90
m,9,IN,0,40
m,9,IN,1,40
m,9,IN,2,40
m,9,IN,3,42
m,9,IN,4,45
m,9,IN,5,47
m,9,IN,6,49
m,9,IN,7,52
m,9,IN,8,54
m,9,IN,9,56
m,9,IN,10,59
m,9,IN,11,61
m,9,IN,12,64
m,9,IN,13,66
m,9,IN,14,68
m,9,IN,15,71
m,9,IN,16,73
m,9,IN,17,75
m,9,IN,18,78
m,9,IN,19,80
m,9,IN,20,82
m,9,IN,21,85
m,9,IN,22,87
m,9,IN,23,90
m,9,IN,24,90
m,9,IN,25,90
m,9,IN,26,90
m,9,IN,27,90
m,9,IN,28,90
m,9,IN,29,90
m,9,IN,30,90
m,9,IN,31,90
m,9,IN,32,90
m,9,IN,33,90
m,9,IN,34,90
m,9,IN,35,90
m,9,IN,36,90
m,9,IN,37,90
m,9,IN,38,90
m,9,IN,39,90
m,9,IN,40,90
m,10,IN,0,40
m,10,IN,1,40
m,10,IN,2,41
m,10,IN,3,43
m,10,IN,4,45
m,10,IN,5,47
m,10,IN,6,49
m,10,IN,7,51
m,10,IN,8,53
m,10,IN,9,55
m,10,IN,10,57
m,10,IN,11,59
m,10,IN,12,61
m,10,IN,13,63
m,10,IN,14,65
m,10,IN,15,67
m,10,IN,16,69
m,10,IN,17,71
m,10,IN,18,73
m,10,IN,19,75
m,10,IN,20,77
m,10,IN,21,79
m,10,IN,22,81
m,10,IN,23,83
m,10,IN,24,85
m,10,IN,25,87
m,10,IN,26,89
m,10,IN,27,90
m,10,IN,28,90
m,10,IN,29,90
m,10,IN,30,90
m,10,IN,31,90
m,10,IN,32,90
m,10,IN,33,90
m,10,IN,34,90
m,10,IN,35,90
m,10,IN,36,90
m,10,IN,37,90
m,10,IN,38,90
m,10,IN,39,90
m,10,IN,40,90
m,11,IN,0,40
m,11,IN,1,40
m,11,IN,2,40
m,11,IN,3,42
m,11,IN,4,44
m,11,IN,5,46
m,11,IN,6,48
m,11,IN,7,51
m,11,IN,8,53
m,11,IN,9,55
m,11,IN,10,57
m,11,IN,11,59
m,11,IN,12,61
m,11,IN,13,63
m,11,IN,14,65
m,11,IN,15,67
m,11,IN,16,69
m,11,IN,17,71
m,11,IN,18,73
m,11,IN,19,75
m,11,IN,20,77
m,11,IN,21,79
m,11,IN,22,81
m,11,IN,23,83
m,11,IN,24,85
m,11,IN,25,87
m,11,IN,26,89
m,11,IN,27,90
m,11,IN,28,90
m,11,IN,29,90
m,11,IN,30,90
m,11,IN,31,90
m,11,IN,32,90
m,11,IN,33,90
m,11,IN,34,90
m,11,IN,35,90
m,11,IN,36,90
m,11,IN,37,90
m,11,IN,38,90
m,11,IN,39,90
m,11,IN,40,90
