Pohlaví,Věk,Kategorie,Body,T-skór
m,12,LP,0,41
m,12,LP,1,43
m,12,LP,2,45
m,12,LP,3,48
m,12,LP,4,50
m,12,LP,5,52
m,12,LP,6,54
m,12,LP,7,56
m,12,LP,8,58
m,12,LP,9,61
m,12,LP,10,63
m,12,LP,11,65
m,12,LP,12,67
m,12,LP,13,69
m,12,LP,14,72
m,12,LP,15,74
m,12,LP,16,76
m,12,LP,17,78
m,12,LP,18,80
m,12,LP,19,82
m,12,LP,20,85
m,12,LP,21,87
m,12,LP,22,89
m,12,LP,23,90
m,12,LP,24,90
m,12,LP,25,90
m,12,LP,26,90
m,12,LP,27,90
m,12,LP,28,90
m,12,LP,29,90
m,12,LP,30,90
m,12,LP,31,90
m,12,LP,32,90
m,12,LP,33,90
m,12,LP,34,90
m,12,LP,35,90
m,12,LP,36,90
m,12,LP,37,90
m,12,LP,38,90
m,12,LP,39,90
m,12,LP,40,90
m,13,LP,0,40
m,13,LP,1,42
m,13,LP,2,45
m,13,LP,3,47
m,13,LP,4,49
m,13,LP,5,52
m,13,LP,6,54
m,13,LP,7,56
m,13,LP,8,58
m,13,LP,9,61
m,13,LP,10,63
m,13,LP,11,65
m,13,LP,12,68
m,13,LP,13,70
m,13,LP,14,72
m,13,LP,15,75
m,13,LP,16,77
m,13,LP,17,79
m,13,LP,18,82
m,13,LP,19,84
m,13,LP,20,86
m,13,LP,21,89
m,13,LP,22,90
m,13,LP,23,90
m,13,LP,24,90
m,13,LP,25,90
m,13,LP,26,90
m,13,LP,27,90
m,13,LP,28,90
m,13,LP,29,90
m,13,LP,30,90
m,13,LP,31,90
m,13,LP,32,90
m,13,LP,33,90
m,13,LP,34,90
m,13,LP,35,90
m,13,LP,36,90
m,13,LP,37,90
m,13,LP,38,90
m,13,LP,39,90
m,13,LP,40,90
m,14,LP,0,40
m,14,LP,1,42
m,14,LP,2,45
m,14,LP,3,47
m,14,LP,4,49
m,14,LP,5,52
m,14,LP,6,54
m,14,LP,7,56
m,14,LP,8,58
m,14,LP,9,61
m,14,LP,10,63
m,14,LP,11,65
m,14,LP,12,68
m,14,LP,13,70
m,14,LP,14,72
m,14,LP,15,75
m,14,LP,16,77
m,14,LP,17,79
m,14,LP,18,82
m,14,LP,19,84
m,14,LP,20,86
m,14,LP,21,89
m,14,LP,22,90
m,14,LP,23,90
m,14,LP,24,90
m,14,LP,25,90
m,14,LP,26,90
m,14,LP,27,90
m,14,LP,28,90
m,14,LP,29,90
m,14,LP,30,90
m,14,LP,31,90
m,14,LP,32,90
m,14,LP,33,90
m,14,LP,34,90
m,14,LP,35,90
m,14,LP,36,90
m,14,LP,37,90
m,14,LP,38,90
m,14,LP,39,90
m,14,LP,40,90
m,15,LP,0,40
m,15,LP,1,42
m,15,LP,2,45
m,15,LP,3,47
m,15,LP,4,50
m,15,LP,5,53
m,15,LP,6,56
m,15,LP,7,59
m,15,LP,8,62
m,15,LP,9,65
m,15,LP,10,68
m,15,LP,11,71
m,15,LP,12,74
m,15,LP,13,77
m,15,LP,14,80
m,15,LP,15,83
m,15,LP,16,86
m,15,LP,17,88
m,15,LP,18,90
m,15,LP,19,90
m,15,LP,20,90
m,15,LP,21,90
m,15,LP,22,90
m,15,LP,23,90
m,15,LP,24,90
m,15,LP,25,90
m,15,LP,26,90
m,15,LP,27,90
m,15,LP,28,90
m,15,LP,29,90
m,15,LP,30,90
m,15,LP,31,90
m,15,LP,32,90
m,15,LP,33,90
m,15,LP,34,90
m,15,LP,35,90
m,15,LP,36,90
m,15,LP,37,90
m,15,LP,38,90
m,15,LP,39,90
m,15,LP,40,90
m,16,LP,0,40
m,16,LP,1,43
m,16,LP,2,45
m,16,LP,3,48
m,16,LP,4,50
m,16,LP,5,53
m,16,LP,6,56
m,16,LP,7,58
m,16,LP,8,61
m,16,LP,9,63
m,16,LP,10,66
m,16,LP,11,68
m,16,LP,12,71
m,16,LP,13,74
m,16,LP,14,76
m,16,LP,15,79
m,16,LP,16,81
m,16,LP,17,84
m,16,LP,18,86
m,16,LP,19,89
m,16,LP,20,90
m,16,LP,21,90
m,16,LP,22,90
m,16,LP,23,90
m,16,LP,24,90
m,16,LP,25,90
m,16,LP,26,90
m,16,LP,27,90
m,16,LP,28,90
m,16,LP,29,90
m,16,LP,30,90
m,16,LP,31,90
m,16,LP,32,90
m,16,LP,33,90
m,16,LP,34,90
m,16,LP,35,90
m,16,LP,36,90
m,16,LP,37,90
m,16,LP,38,90
m,16,LP,39,90
